,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
4242,['FP1'],increase skill life the student with use the model learning snowball throwing on the subjects of social class,this research is motivated by the low life skills of students in class iv sd negeri 6 metro timur the purpose of this study is to determine the use of snowball throwing learning models in improving students life skills this type of research used in this research is classroom action research this study uses iv cycles the procedure carried out in this study uses the stages of planning action implementation observation and reflection the subjects of this research are the students in class vi sd negeri 6 metro timur totaling 27 students the results showed that the use of the snowball throwing learning model in social studies learning could improve students life skills the results in the vi cycle are that of all students as many as 23 85.19% students have increased their life skills and of the six indicators of life skills studied have reached more than 80% so the research was stopped until the iv cycle,"['L1', 'LB', 'LB1603']",,Jurnal Studi Sosial,2020,,,en,"Penelitian ini dimotivasi oleh keterampilan hidup rendah siswa di Kelas IV SD Negeri 6 Metro Timur Tujuan dari penelitian ini adalah untuk menentukan penggunaan model pembelajaran lemparan bola salju dalam meningkatkan keterampilan hidup siswa jenis penelitian yang digunakan dalam penelitian ini adalah tindakan kelas iniPenelitian Studi ini menggunakan siklus IV prosedur yang dilakukan dalam penelitian ini menggunakan tahap -tahap pengamatan implementasi tindakan perencanaan dan refleksi. Subjek penelitian ini adalah siswa di Kelas VI SD Negeri 6 Metro Timur Total 27 Siswa Hasilnya menunjukkan bahwa penggunaan tersebutSnowball Throwing Learning Model dalam Studi Sosial Pembelajaran dapat meningkatkan keterampilan hidup siswa Hasil dalam siklus VI adalah dari semua siswa sebanyak 23,19% siswa telah meningkatkan keterampilan hidup mereka dan dari enam indikator keterampilan hidup yang diteliti telah mencapai lebih dari 80% jadi penelitian dihentikan sampai siklus IV"
4243,['FP1'],analisis dampak ekonomi kegiatan wisata youth camp di taman hutan raya wan abdul rachman tahura war,"the main purposes of this research is to find out the characteristic of visitors local workforces and business owners the factors that affect the frequency of tourist visits and to analyze the economic impact caused by the youth camp tourism activities the location for the research is intentionally chosen youth camp in taman hutan raya wan abdul rachman contributing toward this research consists of 40 visitors 10 people of local workforce and 15 business owners the data for the research were generated in december 2018 to february 2019 and analyzed using methods of descriptive qualitative and descriptive quantitative the research findings showed that the youth camp visitors ages range between 17-35 years old originally came from lampung province and on their final year in sma or equivalent majority of them are students employed with income above idr2,000,000.00 single and no liabilities responsibilities the frequency of visitors who came to visit was mostly influenced by the distance age and well known of the tourism place the value impact obtained from the value of keynesian income multiplier is 5.33 value of ratio income multiplier type i is 2.70 and value of ratio income multiplier type ii is 3.83 key words economic impact keynesian multiplier youth camp",['S1'],Jurnal Ilmu-Ilmu Agribisnis,Juruan Agribisnis Fakultas Pertanian Universitas Lampung,2020,,,en,"Tujuan utama dari penelitian ini adalah untuk mengetahui karakteristik pengunjung tenaga kerja lokal dan pemilik bisnis faktor yang mempengaruhi frekuensi kunjungan wisataKamp di Taman Hutan Raya Wan Abdul Rachman berkontribusi terhadap penelitian ini terdiri dari 40 pengunjung 10 orang dari tenaga kerja lokal dan 15 pemilik bisnis data untuk penelitian ini dihasilkan pada bulan Desember 2018 hingga Februari 2019 dan dianalisis menggunakan metode deskriptif kualitatif dan deskriptif Penelitian THE Penelitian THE PENELITIAN THE Februari 2019Temuan menunjukkan bahwa usia pengunjung kamp pemuda berkisar antara 17-35 tahun awalnya berasal dari provinsi Lampung dan pada tahun terakhir mereka di SMA atau mayoritas yang setara adalah siswa yang dipekerjakan dengan pendapatan di atas IDR2,000,00 Tanggung Jawab Single dan Tidak AdaSiapa yang datang sebagian besar dipengaruhi oleh usia jarak dan yang diketahui tentang pariwisata tempat dampak nilai yang diperoleh dari nilai pengali pendapatan Keynesian adalah 5,33 nilai rasio pendapatan pengganda tipe I adalah 2,70 dan nilai rasio pendapatan pengganda tipe II adalah 3,83Kata Kunci Dampak Ekonomi Kamp Keynesian Multiplier"
4244,['FP1'],pengaruh keberadaan pabrik tapioka terhadap daya saing ubikayu,"in 2017-2019 bps ri 2019 it was determined that the price of raw cassava in lampung province could drop to idr 700.00 per kg and reach idr 2,000 per kg the price fluctuations cause great uncertainty in cassava cultivation today there are around 80 tapioca factories dinas perindustrian lampung province 2017 a survey method research conducted in lampung central and east lampung regency the location was chosen on purpose considering that the two regencies are the largest cassava production centers in lampung province with 39 factories in central lampung and 12in eeast of lampung the number of respondents for this study was 120 respondents the data was analyzed descriptively and quantitatively by analyzing the competitiveness of products using pam policy analysis matrix the results showed that cassava still had competitive and comparative advantages in lampung province the central district of lampung has a pcr value of 0.700 and a drcr of 0.641 which is lower than that of east lampung regency with a pcr value of 0.630 and a drcr of 0.593 keywords cassava competitive comparative pam tapioca factories",['S1'],Global Conferences Series: Sciences and Technology (GCSST),Redwhite Press,2020,,,en,"Pada 2017-2019 BPS RI 2019 ditentukan bahwa harga singkong mentah di provinsi Lampung dapat turun ke IDR 700,00 per kg dan mencapai IDR 2.000 per kg fluktuasi harga menyebabkan ketidakpastian besar dalam budidaya singkong hari ini ada sekitar 80 pabrik tapioka Dinas perindustrianProvinsi Lampung 2017 Sebuah metode survei penelitian yang dilakukan di Lampung Central dan East Lampung Regency Lokasi dipilih dengan sengaja mengingat bahwa kedua Regensi adalah pusat produksi singkong terbesar di provinsi Lampung dengan 39 pabrik di Lampung Tengah dan 12 dalam East Lampung jumlah respondenUntuk penelitian ini adalah 120 responden, data dianalisis secara deskriptif dan kuantitatif dengan menganalisis daya saing produk menggunakan matriks analisis kebijakan PAM hasilnya menunjukkan bahwa singkong masih memiliki keunggulan kompetitif dan komparatif di provinsi Lampung, distrik pusat Lampung memiliki nilai PCR 0,700 dan dan di Lampung, Distrik Tengah Lampung memiliki nilai PCR 0,700 dan dan di Lampung, Lampung memiliki nilai PCR 0,700 dan danDRCR 0,641 yang lebih rendah dari Kabupaten Lampung Timur dengan nilai PCR 0,630 dan DRCR 0,593 kata kunci CASSAVA kompetitif PAM FACTORIES PAM TAPIOCA"
4245,['FMIPA2'],the effectiveness of ethanol extract in muli banana peels musa acuminata to heal cut wounds in mice mus musculus l,muli banana peels contain flavonoids saponins and tannins that foster the process of wound healing the purpose of this study was to determine the effect of ethanol extract in muli banana peels musa acuminata on cut wounds healing process in mice mus musculus the study design was the completely randomized design by using 24 male mice which were divided into 6 groups namely k k p1 p2 p3 and p4 each treatment consisted of 4 mice all groups of mice were treated with a 1 cm cut wound on the back the k group as the positive control group were applied with povidoneiodine the k group as the negative control group were applied with distilled water the p1 group was applied with a concentration of 10% extract the p2 group with 20% extract the p3 group with 30% extract and the p4 group with 40% extract for 14 days on the 15th day histological slides were made by taking 1 sample from each group the results showed that the ethanol extract of mul,['QK'],BIOSFER: Jurnal Tadris Biologi,Jurusan Pendidikan Biologi Fakultas Tarbiyah dan Keguruan UIN Raden Intan Lampun,2020-06-29,,,en,"Peel pisang muli mengandung flavonoid saponin dan tanin yang menumbuhkan proses penyembuhan luka, tujuan dari penelitian ini adalah untuk menentukan efek ekstrak etanol pada kulit pisang muli Musa acuminata pada proses penyembuhan luka pada tikus musculus desain penelitian adalah rancangan penelitian yang sepenuhnya acak secara acakDesain dengan menggunakan 24 tikus jantan yang dibagi menjadi 6 kelompok yaitu K K K P1 P2 P3 dan P4 Setiap perlakuan terdiri dari 4 tikus semua kelompok tikus diobati dengan luka potongan 1 cm di bagian belakang kelompok K karena kelompok kontrol positif diterapkanDengan povidoneiodine, kelompok K sebagai kelompok kontrol negatif diaplikasikan dengan air suling, kelompok P1 diaplikasikan dengan konsentrasi 10% ekstrak kelompok P2 dengan 20% ekstrak kelompok P3 dengan 30% ekstrak dan kelompok P4 dengan ekstrak 40% untuk14 hari pada hari ke -15 slide histologis dibuat dengan mengambil 1 sampel dari masing -masing kelompok hasilnya menunjukkan bahwa ekstrak etanol Mul"
4246,['FKIP10'],development of a multicultural based education model in social studies learning in the 21st century in indonesia,abstract the objectives of this study are 1 increasing the ability of junior high school teachers to plan implement and evaluate multiculturalbased social studies learning 2 the development of multiculturalbased education models in social studies learning and 3 implementing multiculturalbased education models in social studies learning the approach of this research is research and development r d consists of three stages of research the first stage is the preliminary stage the second stage of the development stage is to develop a multiculturalbased education model in social studies learning the third stage the stage of implementing multiculturalbased education models in social studies learning the research subjects were teachers principals students school committees education and culture offices in the south lampung regency who were selected by purposive sampling data collection used questionnaires observations interviews and documentation studies which were supported by notebooks and focus group discussions data analysis uses descriptive techniques the results of the study are as follows 1 the ability of teachers to understand multiculturalism can increase after there is socialization 2 multiculturalbased learning models are given integrated with social science pkps learning with socially oriented program scop approaches 3 multiculturalbased education models in social studies learning implemented in schools,['L1'],international journal of psychosocial rehabilitation,Hampstead Psychological Associates,2020-06-20,,,en,Abstrak Tujuan penelitian ini adalah 1 meningkatkan kemampuan guru sekolah menengah pertama untuk merencanakan menerapkan dan mengevaluasi studi sosial berbasis multikultural belajar 2 Pengembangan model pendidikan berbasis multikultural dalam pembelajaran studi sosial dan 3 menerapkan model pendidikan berbasis multikultural dalam studi sosial belajar pendekatan iniPenelitian adalah Penelitian dan Pengembangan R D terdiri dari tiga tahap penelitian Tahap pertama adalah tahap awal tahap kedua tahap pengembangan adalah untuk mengembangkan model pendidikan berbasis multikultural dalam studi sosial mempelajari tahap ketiga tahap penerapan model pendidikan berbasis multikultural dalam studi sosialMEMILIKI Subjek Penelitian adalah Kepala Sekolah Guru Siswa Sekolah Komite Pendidikan dan Kantor Budaya di Kabupaten Lampung Selatan yang dipilih oleh pengumpulan data pengambilan sampel yang digunakan secara purposive menggunakan wawancara pengamatan kuesioner dan studi dokumentasi yang didukung oleh buku catatan dan diskusi kelompok fokus analisis data menggunakan teknik deskriptif hasilnyadari penelitian ini adalah sebagai berikut 1 Kemampuan guru untuk memahami multikulturalisme dapat meningkat setelah ada sosialisasi 2 Model pembelajaran berbasis multikultural diberikan terintegrasi dengan pembelajaran PKPs ilmu sosial dengan pendekatan program SCOP yang berorientasi sosial 3 model pendidikan berbasis multikultural dalam studi sosial yang diterapkan di sekolah -sekolah
4247,['FP17'],prevalensi cacing hati fasciola sp pada kerbau lumpur bubalus bubalis linn di kecamatan jati agung kabupaten lampung selatan,"the population of mud buffalo bubalus bubalis linn in jati agung subdistrict south lampung regency has been decreasing in the last five years this study aimed to determine the prevalence of liverworms fasciola sp in mud buffalo bubalus bubalis linn which can be used as a guide in the prevention and control of this disease the research was conducted by surveying method from 80 faecal samples of mud buffalo samples were collected in 6 villages in jati agung subdistrict namely banjar agung margo lestari karang anyar sumber jaya atimulyo and sinar rejeki villages faecal samples examination was carried out using the modified sedimentation test the occurrence of liver fluke infestations fasciola sp was only found in jati mulyo village jati agung subdistrict as many as 5 18.52% out of 27 mud buffaloes or 6,25% dari 80 in jati agung subdistrict which might originated from the previous selling places key words fasciola sp mud bufallo prevalence",['SF'],Prosiding Seminar Nasional Teknologi dan Peternakan Veteriner 2020,IAARD Press,2020-10-26,,,en,"Populasi lumpur Buffalo bubalus bubalis linn di subdistrict Jati Agung South Lampung Regency telah menurun dalam lima tahun terakhir penelitian ini bertujuan untuk menentukan prevalensi cacing hati fasciola sp di lumpur kerbau bubalus bubalis linn yang dapat digunakan sebagai panduan dalam pencegahan tersebut di Buffalo Bubalus Bubalis Linn yang dapat digunakan sebagai panduan dalam pencegahan tersebut.Tes sedimentasi yang dimodifikasi, terjadinya infestasi kebetulan hati, Fasciola SP hanya ditemukan di subdistrik Jati Mulyo Village Jati Agung sebanyak 5 18,52% dari 27 lumpur kerbau atau 6,25% Dari 80 di jati agung subdistrict yang mungkin berasal dari yang sebelumnya atau 6,25% di Jati Agung yang mungkin berasal dari yang sebelumnya atau 6,25% di Jati Agung yang mungkin berasal dari yang sebelumnyaMenjual Tempat Kata kunci fasciola sp lumpur prevalensi bufallo"
4248,,juridical analysis of frauds in banks which resulted by promblem banks,in supporting business expansion many of the bank s officers and officers have implemented various strategies and methods to achieve expansion targets the high necessity of life is one of the factors that causes many activities actions that cannot be separated from fraudulent practices or fraud at the bank so it is necessary to know the causes fraud due to law fraud with a normative and empirical juridical approach shows that the factors causing fraud consist of a living beyond mean gambling habit b internal control weakness c rationalization and d capability fraudster administratively fraud at the bank can affect the soundness level of the bank camel s related to good corporate governance gcg non performing loans npl s or rush money due to decreased public trust reputation risk banks banks must be consistent in applying the principle of zero tolerance fraud by imposing strict legal sanctions and the financial services authority fsa to carry out intensive supervision of the banking business especially the handling of fraud occurrences that occur within the bank on a regular basis through direct guidance or coordination to prevent there is a troubled bank,['K1'],PalArch’s Journal of Archaeology of Egypt/Egyptology,PalArch’s Journal of Archaeology of Egypt/Egyptology,2020-12-15,,,en,"Dalam mendukung ekspansi bisnis, banyak petugas dan petugas bank telah menerapkan berbagai strategi dan metode untuk mencapai target ekspansi tingginya kebutuhan hidup adalah salah satu faktor yang menyebabkan banyak tindakan kegiatan yang tidak dapat dipisahkan dari praktik penipuan atau penipuan di bank demikianPenting untuk mengetahui penyebab penipuan karena penipuan hukum dengan pendekatan yuridis normatif dan empiris menunjukkan bahwa faktor -faktor yang menyebabkan penipuan terdiri dari kehidupan di luar kebiasaan perjudian dengan pengendalian internal kelemahan c rasionalisasi dan kemampuan penipuan administratif penipuan di bank dapat mempengaruhi pengaruhnyaTingkat kesehatan unta bank terkait dengan tata kelola perusahaan yang baik GCG tidak melakukan pinjaman NPL S atau uang terburu -buru karena penurunan risiko reputasi kepercayaan publik bank bank harus konsisten dalam menerapkan prinsip penipuan toleransi nol dengan menjatuhkan sanksi hukum yang ketat dan keuangan dan keuanganOtoritas Layanan FSA untuk melakukan pengawasan intensif bisnis perbankan terutama penanganan kejadian penipuan yang terjadi di dalam bank secara teratur melalui panduan langsung atau koordinasi untuk mencegah ada bank yang bermasalah"
4249,['FMIPA2'],lipolyticscreening of bacillus genera as biocontrol candidate in coffee plantation,problem in decreasing coffee production was caused by plant pests attack countermeasures using pesticides and disinfectants are not effective because they have long effects and ruining the environment also pest resistance it is necessary to prevent a more environmentally friendly way by utilizing a natural enemy in the form of a microorganism the genus bacillus lipase can hydrolyze lipids so that it can be used to degrade lipid substrates that compile the body structure of pests and diseases this research aims to detect the lipolytic activity of bacillus isolates from coffee plantations the results of this research obtained 3 isolates of bacillus namely t1 t2 and t3 which have differences in cell configuration and variations in the location of endospores furthermore bacillus isolates were detected lipolytic activity by growing isolates on lipase selective medium isolates that have the largest lipolytic activity are t2 isolate codes with an average index of 6.01 and the lowest lipolytic activity namely isolate t1 codes with an average index of 4.58.,['QR'],Jurnal Ilmiah Biologi Eksperimen dan Keanekaragaman Hayati,Jurusan Biologi Fakultas MIPA Unila dan Perhimpunan Biologi Indonesia Cabang Lampung,2020-04-01,,,en,"Masalah dalam mengurangi produksi kopi disebabkan oleh hama tanaman menyerang penanggulangan menggunakan pestisida dan desinfektan tidak efektif karena mereka memiliki efek panjang dan merusak lingkungan juga resistensi hama, perlu untuk mencegah cara yang lebih ramah lingkungan dengan memanfaatkan musuh alami dalam bentuk dari bentuknyaMikroorganisme Genus Bacillus lipase dapat menghidrolisis lipid sehingga dapat digunakan untuk mendegradasi substrat lipid yang menyusun struktur tubuh hama dan penyakit ini bertujuan untuk mendeteksi aktivitas lipolitik isolat Bacillus dari perkebunan kopi. Hasil penelitian ini memperoleh 3 isolat.Bacillus yaitu T1 T2 dan T3 yang memiliki perbedaan dalam konfigurasi sel dan variasi dalam lokasi endospora selanjutnya isolat Bacillus terdeteksi aktivitas lipolitik dengan menumbuhkan isolat pada media selektif lipase yang memiliki aktivitas lipolitik terbesar adalah T2 isolat dengan indeks rata -rata dari rata -rata6.01 dan aktivitas lipolitik terendah yaitu mengisolasi kode T1 dengan indeks rata -rata 4,58."
4250,['FMIPA2'],characterization of morfology structure flower from variation cultivars of pisang kepok musa paradisiaca l,banana is a fruit that is very popular in the community because it is easy to find and available in various types besides is the price is very affordable bananas also have a fairly complete nutritional value one type of banana that is widely used by the community is pisang kepok pisang kepok has more diverse cultivars than other types of bananas these cultivars have different morphological structures one of which is the flower flowers have a role in the breeding of a plant this study aims to determine the differences in the morphological structure of flowers among the pisang kepok cultivars with each other the research was carried out in two stages frst field sampling in residential area of bandar lampung city pesawaran regency and south lampung regency second morphological characterization based on the parameters determined conducted in the biology department of the fmipa unila laboratory the results obtained were cultivar of pisang kepok which had been observed to have almost the same morphological structure except in kepok batu the specific character of pisang kepok batu can be seen in the character of the color of pollen sacs compound tepal pigmentation free tepal color free tepal apex shape and pistil shape,['QK'],Journal of Physics: Conference Series,IOP Publishing,2020-09-04,,,en,"Pisang adalah buah yang sangat populer di komunitas karena mudah ditemukan dan tersedia dalam berbagai jenis selain itu adalah harganya sangat terjangkau pisang juga memiliki nilai gizi yang cukup lengkap satu jenis pisang yang banyak digunakan oleh masyarakat adalah pisangkepok pisang keppok memiliki kultivar yang lebih beragam daripada jenis pisang lainnya kultivar ini memiliki struktur morfologis yang berbeda yang salah satunya adalah bunga bunga memiliki peran dalam pemuliaan tanaman penelitian ini bertujuan untuk menentukan perbedaan dalam struktur morfologis bunga di antara pisangkultivar kepok satu sama lain penelitian ini dilakukan dalam dua tahap pengambilan sampel lapangan di daerah perumahan Bandar Lampung City Pesawaran Regency dan Kabupaten Morfologis Kedua Lampung Selatan Berdasarkan Parameter yang Ditentukan yang dilakukan di Departemen Biologi Laboratorium FMIPA UNILA Hasil yang diperoleh, hasil yang diperoleh, hasil yang diperoleh, hasil yang diperoleh, hasil yang diperoleh, hasil yang diperoleh, hasil yang diperoleh.adalah kultivar pisang keppok yang telah diamati memiliki struktur morfologis yang hampir sama kecuali dalam kepokat batu karakter spesifik pisang kepok batu dapat dilihat dalam karakter warna kantung serbukbentuk putik"
4251,['FEB4'],the effect of independent commissioners supply chain management and audit committee on accounting conservatism,this study aims to examine the influence of independent commissioner supply chain management and audit committee on the accounting conservatism the accounting conservatism is measured by accrual measurement the population of this study is manufacturing s companies listed on indonesia stock exchange in 2012-2015 based on purposive sampling method the total obtained samples 508 companies the source of data is taken from annual reports of companies listed on indonesia stock exchange in 2012-2015t he data analysis method is using multiple linear regressions with spss 22 software application the result of this study found that supply chain management has significant negative effect on the accounting conservatism while the variables of independent commissioner and audit committee have no significant effect on the accounting conservatism,['HG'],Int. J Sup. Chain. Mgt,"Exceling Tech Pub,",2020,,,en,this study aims to examine the influence of independent commissioner supply chain management and audit committee on the accounting conservatism the accounting conservatism is measured by accrual measurement the population of this study is manufacturing s companies listed on indonesia stock exchange in 2012-2015 based on purposive sampling method the total obtained samples 508 companies the source of data is taken from annual reports of companies listed on indonesia stock exchange in 2012-2015t he data analysis method is using multiple linear regressions with spss 22 software application the result of this study found that supply chain management has significant negative effect on the accounting conservatism while the variables of independent commissioner and audit committee have no significant effect on the accounting conservatism
4252,['FEB4'],public acceptance of mining companies in indonesia,this study aims to provide empirical evidence on community acceptance of mining sector the survey involved in particular the department of environment in all regencies cities in lampung province this survey model is very effective in obtaining data that is suitable for target participants relatively faster because access to mining locations is easier and cheaper the questionnaire was compiled using simple sentences to avoid the possible maturation in a prolonged survey there are seven variables measured in this study first is governance measured by the existence of rules and legislation the assumption is that these rules and regulations can ensure companies carry out mining activities according to the rules and the government can guarantee the accountability of mining companies the second is mining acceptance measured by tolerance accept approve and embrace third is living cost measured by how much the community sacrifices to fulfill basic needs fourth is environmental cost measured by environmental quality low pollution fifth improving infrastructure measured by improvements and facilities in supporting economic activities sixth is the impact of other industries measured by the growth of other industry sectors and the seventh is increasing welfare and greater employment opportunities for the community the study found empirical evidence that public acceptance of mining companies is influenced by several factors including the cost of living quality of the environment community involvement improved infrastructure the impact of other industries and public welfare,['HG'],International Journal of GEOMATE,The Geomate International Society,2020,,,en,"Penelitian ini bertujuan untuk memberikan bukti empiris tentang penerimaan masyarakat terhadap sektor pertambangan survei yang terlibat khususnya Departemen Lingkungan di semua Kota Kota di Provinsi Lampung Model survei ini sangat efektif dalam memperoleh data yang cocok untuk peserta target yang relatif lebih cepat karena akses ke pertambanganPerusahaan melakukan kegiatan pertambangan sesuai dengan aturan dan pemerintah dapat menjamin akuntabilitas perusahaan pertambangan yang kedua adalah penerimaan pertambangan yang diukur dengan toleransi menerima persetujuan dan merangkul ketiga adalah biaya hidup yang diukur dengan seberapa besar pengorbanan masyarakat untuk memenuhi kebutuhan dasar keempat adalah biaya lingkunganDiukur dengan kualitas lingkungan polusi rendah infrastruktur peningkatan kelima yang diukur dengan perbaikan dan fasilitas dalam mendukung kegiatan ekonomi keenam adalah dampak dari industri lain yang diukur dengan pertumbuhan sektor industri lainnya dan yang ketujuh meningkatkan kesejahteraan dan peluang kerja yang lebih besar bagi masyarakat, penelitian ini menemukan empiris.Bukti bahwa penerimaan publik atas perusahaan pertambangan dipengaruhi oleh beberapa faktor termasuk biaya hidup hidup lingkungan keterlibatan masyarakat peningkatan infrastruktur dampak industri lain dan kesejahteraan publik"
4253,,difference between epithelial and collagen in second degree burns between human cord mesenchymal stem cell extract and silver sulfadiazine in the male white rat rattus norvegicus,abstract purpose silver sulvadiazine is the gold standard in topical therapy for burn healing currently other therapies have been developed to help the wound healing process including using human umbilical cord mesenchymal stem cell extract because stem cells can accelerate the formation of epithelium and collagen thereby accelerating the wound healing process research methodology this study used 27 male white rats sprague dawley divided into 9 treatment groups groups k4 k14 and k28 were control groups groups sc4 sc14 and sc28 were groups that were given stem cell extract therapy and groups ssd4 ssd14 and ssd28 were groups that were given silver sulvadiazine therapy on days 4 14 and 28 the rats were euthanized to take their skins and made preparations by staining hematoxylineosin and observed the epithelial and collagen formation at 40x magnification results mean epithelialization score on day 28 k28 5.33 sc 7.67 ssd28 8 mean collagen score on day 14 k14 6.67 sc14 8.67 ssd14 8 mean collagen score on day 28 k28 5 sc28 4 ssd28 3.67 there was a significant difference in epithelial thickness on day 28 and the amount of collagen on days 14 and 28 keywords burns silver sulvadiazine mesenchymal stem cells epithelium collagen,['R1'],Systematic Reviews in Pharmacy,Systematic Reviews in Pharmacy,2020,,,en,Abstrak Tujuan Perak Sulvadiazin adalah standar emas dalam terapi topikal untuk penyembuhan luka bakar saat ini terapi lain telah dikembangkan untuk membantu proses penyembuhan luka termasuk menggunakan ekstrak sel induk mesenchymal umbilikal manusia karena sel induk dapat mempercepat pembentukan epitel dan kolagen dengan demikian mempercepat luka di luka tersebut.Metodologi Penelitian Proses Penyembuhan Studi ini menggunakan 27 tikus putih pria Sprague Dawley dibagi menjadi 9 kelompok perlakuan kelompok K4 K14 dan K28 adalah kelompok kontrol kelompok SC4 SC14 dan SC28 adalah kelompok yang diberi terapi ekstrak sel induk dan kelompok SSD4 SSD14 dan SSD28 adalah kelompok yang adalah kelompok yang duluMengingat terapi sulvadiazin perak pada hari ke 4 14 dan 28 tikus di -eutanasia untuk mengambil kulit mereka dan membuat persiapan dengan pewarnaan hematoxylineosin dan mengamati pembentukan epitel dan kolagen pada hasil perbesaran 40x rata -rata skor kolagen rata -rata pada hari 28 K28 5.33 SC 7.67 SSD28 8 8 8Pada hari 14 K14 6.67 SC14 8.67 SSD14 8 Rata -rata skor kolagen pada hari 28 K28 5 SC28 4 SSD28 3.67 Ada perbedaan yang signifikan dalam ketebalan epitel pada hari ke -28 dan jumlah kolagen pada hari ke 14 dan 28 kata kunci yang membakar sulvadium perak sulvadium perak sulvadium sulvadium perak sulvadium perak.kolagen
4254,,difference between epithelial and collagen in second degree burns between human cord mesenchymal stem cell extract and silver sulfadiazine in the male white rat rattus norvegicus,abstract purpose diabetes mellitus is a degenerative disease which is a chronic disease caused by the failure of the pancreas to produce insulin diabetes mellitus is characterized by polyuria polydipsia and polyphagia accompanied by an increase in blood glucose diabetes mellitus triggers many complications one of which is kidney problems jengkol is a type of plant that can lower blood sugar levels but it can also cause acute kidney failure due to the jengkolic acid content in it to diagnose acute renal failure it is necessary to examine kidney function by measuring levels of urea and creatinine research methodology this research is an experimental study with a post test only control group design the sample in this study were male white rats rattus novergicus sparague dawley strain with a body weight of 200-250 grams aged 3-4 months totaling 25 animals which were divided into 5 groups results based on the results of the oneway anova test it was found that the p value 0.05 jengkol seed extract had no effect on the increase in urea and creatinine levels of sparague dawley rats induced by alloxan however when viewed from the mean creatine level at a dose of 1200 mg kgbb the ethanol extract of jengkol seeds can cause an increase in creatinine levels with a group mean value of 0.08mg dl limitations this research is expected to be the basis for further researchers regarding jengkol extract as a therapy for kidney failure contribution bandar lampung biologi molekuler,['R1'],Systematic Reviews in Pharmacy,Systematic Reviews in Pharmacy,2020-12,,"['alloxan', 'glucose', 'creatinine', 'and polyura']",en,"Abstrak Tujuan Diabetes mellitus adalah penyakit degeneratif yang merupakan penyakit kronis yang disebabkan oleh kegagalan pankreas untuk menghasilkan insulin diabetes mellitus ditandai oleh polyuria polydipsia dan polifagia yang disertai dengan peningkatan masalah ginjal glukosa darah mellitus memicu banyak komplikasi yang menjadi komplikasi ginjal darahnya adalah ginjal glukosa darah.Jengkol adalah jenis tanaman yang dapat menurunkan kadar gula darah tetapi juga dapat menyebabkan kegagalan ginjal akut karena kadar asam jengolic di dalamnya untuk mendiagnosis kegagalan ginjal akut, perlu untuk memeriksa fungsi ginjal dengan mengukur kadar urea dan metodologi penelitian kreatinin iniPenelitian adalah studi eksperimental dengan desain kelompok kontrol pasca tes. Sampel dalam penelitian ini adalah tikus putih jantan Rattus novergicus sparague dawley strain dengan berat badan 200-250 gram berusia 3-4 bulan dengan total 25 hewan yang dibagi menjadi 5 kelompokHasil berdasarkan hasil uji ANOVA oneway ditemukan bahwa nilai p Ekstrak benih Jengkol tidak berpengaruh pada peningkatan kadar urea dan kreatinin tikus dawley sparague yang diinduksi oleh aloxan namun ketika dilihat dari tingkat kreatin rata -rata pada dosisdari 1200 mg kGBB Ekstrak etanol biji jengkol dapat menyebabkan peningkatan kadar kreatinin dengan nilai rata -rata kelompok 0,08mg keterbatasan dlBiologi Molekuler"
