,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
1302,['FEB6'],marketing strategy for agrotourism development in lampung province indonesia,the enormous potential for the development of agrotourism in indonesia has not been explored efficiently due to nonoptimal marketing therefore this research formulated the marketing strategy for the agrotourism sector in lampung province indonesia purposive sampling was used to select the respondents based on the criteria of experts with experience knowledge or authority in agrotourism this led to the selection of 12 people in the department of agriculture and the ministry of tourism and creative economy tourism operators consisting of the hotel and restaurant association phri the association of the indonesian tours and travel agencies asita and farmers agritourism partners upon the analysis using the analytic hierarchy process ahp the results showed that authentic experience should be prioritized with agrotourism actors or partners playing a big role in the marketing process furthermore the addition of attractions with actors or partners is expected to play a key role in offering authentic experiences to tourists as a prioritized alternative strategy these findings therefore showed the need for coordination and collaboration intensifying marketing communications as well as the provision of tour packages to increase agrotourism marketing in the study area,['H1'],Shirkah: Journal of Economics and Business,"Faculty of Islamic Economics and Business (FEBI) Institut Agama Islam Negeri Surakarta, Indonesia",2022-03-30,,,en,"Potensi besar untuk pengembangan agrotisata di Indonesia belum dieksplorasi secara efisien karena pemasaran yang tidak optimal oleh karena itu penelitian ini merumuskan strategi pemasaran untuk sektor agrowisata di provinsi Lampung Indonesia Purposive Sampling digunakan untuk memilih responden berdasarkan kriteria para ahli dengan pengalaman Indonesia dengan pengalaman purposive digunakan untuk memilih responden berdasarkan kriteria para ahli dengan pengalaman dengan pengalaman Indonesia digunakan untuk memilih responden berdasarkan kriteria para ahli dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan pengalaman dengan ahli dengan pengalaman dengan pengalaman dengan pengalaman.Pengetahuan atau Otoritas dalam Agrowisata Ini mengarah pada pemilihan 12 orang di Departemen Pertanian dan Kementerian Pariwisata dan Operator Pariwisata Ekonomi Kreatif yang terdiri dari Asosiasi Hotel dan Restoran Phri Asosiasi Tur Indonesia dan Badan Perjalanan Asita dan Petani Mitra AgritourismSetelah analisis menggunakan proses hierarki analitik AHP, hasilnya menunjukkan bahwa pengalaman otentik harus diprioritaskan dengan aktor agrowisata atau mitra yang memainkan peran besar dalam proses pemasaran selanjutnya penambahan atraksi dengan aktor atau mitra diharapkan untuk memainkan peran kunci dalam menawarkan otentik yang otentikPengalaman kepada wisatawan sebagai strategi alternatif yang diprioritaskan oleh karena itu temuan ini menunjukkan perlunya koordinasi dan kolaborasi yang mengintensifkan komunikasi pemasaran serta penyediaan paket tur untuk meningkatkan pemasaran agrowisata di daerah studi"
1303,['FEB6'],government policies on agrotourism in indonesia,in developing countries tourism positions the government not just as a policymaker but also as a party that assists in the implementation of policies government initiatives towards the promotion of agro tourism for example are implemented by agrotourismrelated legislation and policies however agrotourism development has not been optimal due to a lack of communication and coordination between parties as well as inadequate execution of legislation or regulations controlling agrotourism the purpose of this study was to assess and examine government agrotourism legislation and policies in indonesia the study is qualitative in nature evaluating and analysing ten government s agrotourism legislation and policies with data collected through document analysis and indepth interviews and analysed descriptively the findings demonstrate that the government s agrotourism regulations include controlling crosssectoral collaboration in agrotourism development certification for agrotourism guides the establishment of agrotourism commissions and agro horticulture business arrangements among other things regulations and policies are ineffectual because there is a lack of engagement coordination and synergy among the parties involved in agrotourism collaboration is required not just in terms of bureaucracy but also in terms of resources in order to establish promote and maintain agrotourism sustainability the suggestions and limitations of the current study are also discussed,['H1'],WSEAS TRANSACTIONS ON BUSINESS AND ECONOMICS,,2022-01,,,en,"Di negara -negara berkembang posisi pariwisata pemerintah tidak hanya sebagai pembuat kebijakan tetapi juga sebagai partai yang membantu dalam implementasi kebijakan inisiatif pemerintah terhadap promosi pariwisata agro misalnya diterapkan oleh undang -undang dan kebijakan yang terkait dengan agrotourisme namun pembangunan agrotisata belum optimal karena karenanya dan kebijakan yang tidak optimal karena hal yang harus dioptimal karena ke terhadapnya, namun kebijakan agrotourism tidak optimal karena tidak karenaKurangnya komunikasi dan koordinasi antara partai -partai serta pelaksanaan undang -undang atau peraturan yang tidak memadai yang mengendalikan agrowisata, tujuan dari penelitian ini adalah untuk menilai dan memeriksa undang -undang agrotisata pemerintah dan kebijakan di Indonesia penelitian ini secara kualitatif mengevaluasi dan menganalisis sepuluh legislasi agrotourism pemerintah pemerintah.dan kebijakan dengan data yang dikumpulkan melalui analisis dokumen dan wawancara mendalam dan menganalisis secara deskriptif temuan menunjukkan bahwa peraturan agrotisata pemerintah termasuk mengendalikan kolaborasi lintas sektoral dalam sertifikasi pembangunan agrowisata untuk agrotisata dengan pembentukan peraturan agrotourisme dan pengaturan bisnis hortikultura lainnya dan pembentukan Polinterisme lainnya dan Polintis.tidak efektif karena ada kurangnya koordinasi keterlibatan dan sinergi di antara pihak -pihak yang terlibat dalam kolaborasi agrowisata diperlukan tidak hanya dalam hal birokrasi tetapi juga dalam hal sumber daya untuk menetapkan dan mempertahankan keberlanjutan agrowisata saran dan keterbatasan dari studi inijuga dibahas"
1304,['FISIP1'],the role of istagram social media in pahawang beach tourism development and creative economy postcovid-19 pandemic,tourism development as part of national development has a goal among others to expand business opportunities and employment opportunities facing the challenges during the current pandemic efforts must be made to develop tourism and the creative economy of the coastal area of pesawaran lampung namely by collecting innovative ideas that become prototypes in the development of tourism and a sustainable creative economy that can be realized the presence of social media provides significant opportunities for tourism therefore social media and digital tourism are in harmony in the digital world there are many ways to communicate through social media through social media you can find interact and provide information with other people easily this has an impact on drastically increasing digital tourism opportunities the formulation of the problem of this research is how the role of instagram media in the development of pahawang beach tourism and the creative economy after the covid-19 pandemic and the purpose of this research is also to find out the role of instagram media in the development of pahawang beach tourism and the creative economy after the covid-19 pandemic the method used is qualitative namely data obtained and collected from the research process which is presented in the form of sentences the results of qualitative research contain excerpts from the data,['HN'],IAPA International Conference and International Indonesia Conference on Interdisciplinary Studies (IICIS),IAPA annual Conference,2022-12-14,,,en,"Pengembangan pariwisata sebagai bagian dari pembangunan nasional memiliki tujuan antara lain untuk memperluas peluang bisnis dan peluang kerja yang menghadapi tantangan selama upaya pandemi saat ini harus dilakukan untuk mengembangkan pariwisata dan ekonomi kreatif dari area pesisir Pesawaran Lampung yaitu dengan mengumpulkan ide -ide inovatif yang ituMenjadi prototipe dalam pengembangan pariwisata dan ekonomi kreatif yang berkelanjutan yang dapat direalisasikan keberadaan media sosial memberikan peluang signifikan bagi pariwisata karena itu media sosial dan pariwisata digital selaras di dunia digital ada banyak cara untuk berkomunikasi melalui media sosial melalui sosialMedia Anda dapat menemukan berinteraksi dan memberikan informasi dengan orang lain dengan mudah ini berdampak pada peluang pariwisata digital yang meningkat secara drastis, perumusan masalah penelitian ini adalah bagaimana peran media Instagram dalam pengembangan pariwisata Pantai Pahawang dan ekonomi kreatif setelah TheCOVID-19 Pandemi dan tujuan dari penelitian ini juga untuk mengetahui peran media Instagram dalam pengembangan pariwisata Pantai Pahawang dan ekonomi kreatif setelah COVID-19 Pandemi Metode yang digunakan adalah kualitatif yaitu data yang diperoleh dan dikumpulkan dari penelitianproses yang disajikan dalam bentuk kalimat hasil penelitian kualitatif berisi kutipan dari data"
1305,['FH1'],implementation of civil rights against vulnerable groups in the legal and constitutional system in indonesia,hasil check similarity,['K1'],HasanuddinLawReview,Universitas Hasunuddin,2022,,,en,HASIL Periksa kesamaan
1306,['FH1'],patient rights during the covid-19 pandemic the dilemma between data privacy and transparency in indonesia,hasil check similarity,['K1'],The Age of Human Rights Journal,UJA,2022,,,en,HASIL Periksa kesamaan
1307,['FH1'],implementation of civil rights against vulnerable groups in the legal and constitutional system in indonesia,hasil check similarity,['K1'],Hasanuddin Law Review,Fakultas Hukum Universitas Hasanuddin,2022,,,en,HASIL Periksa kesamaan
1308,['FH3'],land law and disputes in asia securing adat land rights in indonesia,indonesia s transformation to constitutionalism and democratic change is a critical phase in indonesia s life as a nation one transformation was the signifi cant amendment of the indonesia 1945 constitution beginning from the first amendment in 1999 to the fourth amendment in 2002 the amendment marked indonesia s transition to constitutionalism and democratic society indonesia s transition to constitutional democracy is the effect of constitutionalism waves in the world carothers 1998 the rise of constitutional democracy has been a world phenomenon followed by the new emergence and expanding role of constitutional courts in many countries as part of the institutionalization of each constitutional structure ginsburg 2003 in indonesia together with many other jurisdictions belong ing to the civil law traditions this constitutional democracy has taken the pat tern of creating the constitutional court through the series of constitutional amendment process the result is the new provision of the judicial power constructed in articles 24 25 of the 1945 constitution of the republic of indonesia the judicial authority provided in article 24 paragraph 2 confirms that judicial power vested in both the supreme court hereinafter stated as ma and constitutional court hereinafter stated as mk with this constitutional arrangement mk has an equal position with the ma while both are defined as the judicial power holders who have different authorities the construction of the mk has a purpose in strengthening the people s constitutional protection as the guardian of the constitution such a construction of the mk seems to be a natural phenomenon given the fact that the role of the constitutional court has long been associated with the two dimensions of the constitution namely procedural and substantive objectives tate 1995 for example mauro cappelletti 1970 explained the constitutional court s role as a method for validating the constitution s posi tive values,['K1'],,Routledge,2022,,,en,"Transformasi Indonesia ke Konstitusionalisme dan Perubahan Demokrat adalah fase kritis dalam kehidupan Indonesia sebagai negara satu transformasi adalah amandemen yang signifikan dari Konstitusi Indonesia 1945 yang dimulai dari Amandemen Pertama pada tahun 1999 ke Amandemen Keempat pada tahun 2002 Amandemen menandai transisi Indonesia'suntuk konstitusionalisme dan masyarakat demokratis transisi Indonesia ke demokrasi konstitusional adalah efek dari gelombang konstitusionalisme di dunia carothers 1998 Bangkitnya demokrasi konstitusional telah menjadi fenomena dunia yang diikuti oleh kemunculan baru dan memperluas peran pengadilan konstitusional di banyak negara sebagai bagian dari iniInstitusionalisasi setiap struktur konstitusional Ginsburg 2003 di Indonesia bersama -sama dengan banyak yurisdiksi lain yang dimiliki oleh tradisi hukum sipil yang demokrasi konstitusional ini telah mengambil paten untuk menciptakan pengadilan konstitusional melalui serangkaian proses amandemen konstitusi yang hasilnya adalah ketentuan baru dari pengadilan yang baru di pengadilanmemiliki posisi yang sama dengan MA sementara keduanya didefinisikan sebagai pemegang kekuasaan yudisial yang memiliki otoritas yang berbeda. Pembangunan MK memiliki tujuan dalam memperkuat perlindungan konstitusional rakyat sebagai wali Konstitusi, konstruksi MK seperti itu tampaknya seperti ituFenomena alam yang diberikan fakta bahwa peran Mahkamah Konstitusi telah lama dikaitkan dengan dua dimensi Konstitusi yaitu Tujuan Prosedural dan Substantif Tate 1995 misalnya Mauro Cappelletti 1970 menjelaskan peran pengadilan konstitusional sebagai metode untuk memvalidasi Konstitusi S.nilai -nilai positif"
1309,['FH1'],securing adat land rights in indonesian from constitusional justice to legislation making,hasil check similarity,['K1'],,Routledge,2022,,,en,HASIL Periksa kesamaan
1310,['FH3'],hasil similaritythe concept of omnibus law in the indonesian legislation system is integration possible,berikut merupakan file hasil similarity journal the concept of omnibus law in the indonesian legislation system is integration possible,['K1'],,Baltic Journal Of Law & Politics,2022,,,en,Jurnal Kesamaan File BerIKUT MERUPAKAN Konsep hukum omnibus dalam sistem undang -undang Indonesia adalah integrasi yang dimungkinkan
1311,['FH3'],hasil similarity implementation of civil rights against vulnerable groups in the legal and constitutional system in indonesia,berikut merupakan hasil similarity journal implementation of civil rights against vulnerable groups in the legal and constitutional system in indonesia,['K1'],,Hasanudin Law Review,2022,,,en,BerIKUT MERUPAKAN HASIL Jurnal Kesamaan Implementasi hak -hak sipil terhadap kelompok -kelompok rentan dalam sistem hukum dan konstitusional di Indonesia
1312,['FH3'],the concept of omnibus law in the indonesian legislation system is integration possible,indonesia s legislative development has been characterised by hyperlegislation and in some cases a lack of coordination as a result indonesia is incorporating an omnibus law method into its legislative system in an effort to increase legislative efficiency president jokowi launched this initiative in early 2020 when he included two omnibus law draughts which were enacted as law no 11 of 2020 on job creation and as law no 7 of 2021 on harmonization of tax regulations in his national legislation program however there is some debate over the omnibus law s incorporation into the indonesian legislation system as it is based on common law whereas the indonesian legal system is based on civil law therefore the purpose of this study is to examine how the concept of the omnibus law is integrated into the indonesian legal system this study conducted by adopting a normative research method with a conceptual approach found that it is possible to integrate the omnibus law legislative method into the indonesian legal system however the implementation of the omnibus law on job creation has made insufficient progress due to extensive use of delegated authority which has resulted in the emergence of 493 government regulations trapping indonesia in a coordination failure state or even overregulation finally our findings imply that indonesia s legislative system should consider special provisions for the omnibus law method which may be challenged in a preview system and may even fall under the doctrine of nondelegation this system will ensure law coherence and legal certainty in the application of the omnibus law as well as the efficacy of legislation development and the quality of the omnibus law s draft such an idea could only be implemented through legislative amendments as required by law no 12 of 2011 on legislation making and the 1945 constitution,['K1'],BALTIC JOURNAL OF LAW & POLITICS,Sciendo,2022-11-26,,,en,Draf hukum omnibus yang diberlakukan sebagai undang -undang No 11 tahun 2020 tentang penciptaan lapangan kerja dan sebagai undang -undang No 7 tahun 2021 tentang harmonisasi peraturan pajak dalam program undang -undang nasionalnya namun ada beberapa perdebatan tentang pendirian hukum omnibus ke dalam sistem undang -undang Indonesia seperti IT.didasarkan pada hukum umum sedangkan sistem hukum Indonesia didasarkan pada hukum perdata karena itu tujuan dari penelitian ini adalah untuk memeriksa bagaimana konsep hukum omnibus diintegrasikan ke dalam sistem hukum Indonesia yang dilakukan dengan mengadopsi metode penelitian normatif dengan konseptualPendekatan menemukan bahwa dimungkinkan untuk mengintegrasikan metode legislatif hukum omnibus ke dalam sistem hukum Indonesia namun implementasi hukum omnibus tentang penciptaan lapangan kerja telah membuat kemajuan yang tidak memadai karena penggunaan otoritas yang didelegasikan secara luas yang telah mengakibatkan kemunculan 493 peraturan pemerintah menjebak perangkapIndonesia dalam keadaan kegagalan koordinasi atau bahkan overregulasi akhirnya temuan kami menyiratkan bahwa sistem legislatif Indonesia harus mempertimbangkan ketentuan khusus untuk metode hukum omnibus yang mungkin ditantang dalam sistem pratinjau dan bahkan mungkin berada di bawah doktrin nondelegasi sistem ini akan memastikan koherensi hukum inidan kepastian hukum dalam penerapan hukum omnibus serta kemanjuran pengembangan undang -undang dan kualitas draft hukum omnibus ide semacam itu hanya dapat diimplementasikan melalui amandemen legislatif sebagaimana diharuskan oleh undang -undang No 12 2011 tentang pembuatan undang -undang dan yang dan tersebut1945 Konstitusi
1313,['FP1'],how product quality price and service quality impact customer satisfaction case study at son hajisony meatball,customer satisfaction is assessed after transaction or as a result of a comparison between what is felt and what is hoped customer satisfaction can thus be used to evaluate a company s future prospects based on how well or poorly it is currently performing the effect of product quality price and service quality perspectives on customer satisfaction at bakso son hajisony during the covid-19 pandemic will be studied in this study the results of the descriptive verification approach were examined using the ex post facto methodology and surveys in this study 75 respondents were used to test the hypotheses using simple linear regression and multiple linear regression product quality price and service quality all have significant effect on customer satisfaction according to the data,"['H1', 'HB', 'HF', 'HG']",,Economic Aducation and Enterpreneurship Journal,2022,,,en,Kepuasan pelanggan dinilai setelah transaksi atau sebagai hasil dari perbandingan antara apa yang dirasakan dan apa yang diharapkan kepuasan pelanggan dapat digunakan untuk mengevaluasi prospek masa depan perusahaan berdasarkan seberapa baik atau buruk saat ini melakukan pengaruh harga kualitas produk produkdan Perspektif Kualitas Layanan tentang Kepuasan Pelanggan di Bakso Son Hajisony selama pandemi COVID-19 akan dipelajari dalam penelitian ini hasil pendekatan verifikasi deskriptif diperiksa dengan menggunakan metodologi ex post facto dan survei dalam penelitian ini 75 responden digunakan untuk mengujiHipotesis Menggunakan Regresi Linier Sederhana dan Harga Kualitas Produk Linear Regresi Ganda dan Kualitas Layanan Semua memiliki pengaruh signifikan terhadap kepuasan pelanggan sesuai dengan data
1314,['FP2'],application of paclobutazol and npk fertilizer to promote flowering of spatifilum spathiphyllum wallisii regel,spatifilum spathiphyllum wallisii is an ornamental plant that is able to attract public interest because it has white flowers glossy green leaves and its ability to remove indoor air toxins therefore it is necessary to conduct research to produce spatiphylum plants that have a more attractive appearance with continuous flowering through the application of n p k and paklobutrazole fertilizers this study aims to determine the ratio of fertilizers n p k and the effect of giving paklobutrazole on the flowering of spatiphylum plants this research was conducted at the horticulture greenhouse faculty of agriculture university of lampung from september 2020 to february 2021 this study used a factorial randomized block design consisting of two factors 3 x 2 with 3 replications the first factor is the provision of fertilizer ratios of n p k and the second factor is the administration of paklobutrazole the data were analyzed by f test and then if it was significant it was continued with the least significant difference bnt at a significant level of 5% the results showed that the treatment with n p k fertilizer increased the greenness of the leaves and the treatment with paklobutrazole narrowed the leaf area the application of n p k 1 1 2 fertilizers showed a tendency for faster flower buds to appear more flowers and longer flower resistance compared to n p k 1 2 1 fertilizers and without fertilizers fertilizer the administration of 400 mg l of paklobutrazole resulted in smaller leaf size faster flower bud emergence time higher number of flowers shorter flower stalk length and longer flower resistance compared to without paclobutrazole the results in this study there was no interaction between the two treatments,['S1'],Jurnal Agrotek Tropika,Jurnal Agrotek Tropika,2022-08,,,en,"Spatifilum spathiphyllum wallisii adalah tanaman hias yang mampu menarik minat publik karena memiliki bunga putih daun hijau mengkilap dan kemampuannya untuk menghilangkan racun udara dalam ruangan sehingga perlu melakukan penelitian untuk menghasilkan tanaman spatiphylum yang memiliki penampilan yang lebih menarik dengan pembungaan terus menerus yang terus menerus.Melalui penerapan pupuk N P K dan Paklobutrazole, penelitian ini bertujuan untuk menentukan rasio pupuk dan efek memberikan Paklobutrazole pada pembungaan tanaman spatiphylum yang dilakukan di bulan Februari 202 Fakultas Kaca Hortikultura 1 Universitas Agriculture Lampung dari September 2020 hingga 202 Februari.Penelitian ini menggunakan desain blok acak faktorial yang terdiri dari dua faktor 3 x 2 dengan 3 replikasi faktor pertama adalah penyediaan rasio pupuk N P K dan faktor kedua adalah pemberian paklobutrazole, data dianalisis dengan uji F dan kemudian jika itu terjadisignifikan itu dilanjutkan dengan perbedaan paling signifikan BNT pada tingkat signifikan 5% hasil menunjukkan bahwa pengobatan dengan pupuk N P K meningkatkan kehijauan daun dan perawatan dengan paklobutrazole mempersempit area daun yang ditunjukkan oleh aplikasi pupuk N P K 1 1 2 2Kecenderungan kuncup bunga yang lebih cepat muncul lebih banyak bunga dan ketahanan bunga yang lebih panjang dibandingkan dengan pupuk N P K 1 2 1 dan tanpa pupuk pupuk, pemberian 400 mg L dari Paklobutrazole menghasilkan ukuran daun yang lebih cepat, jumlah kuncup bunga yang lebih tinggi, jumlah bunga yang lebih pendek dari bunga tangkai bunga yang lebih pendek lebih pendek bunga lebih pendek bunga yang lebih pendek lebih pendekpanjang dan resistensi bunga yang lebih panjang dibandingkan tanpa paclobutrazole hasil dalam penelitian ini tidak ada interaksi antara kedua perawatan"
1315,['FMIPA9'],dynamic modeling and forecasting data energy used and carbon dioxide,"the model of vector autoregressive var with cointegration is able to be modified by vector error correction model vecm because of its simpilicity and less restrictions the vecm is applied in many studies the correlation among variables of multivariate time series also can be explained by vecm model which can explain the effect of a variable or set of variables on others using granger causality impulse response function irf and forecasting in this study the relationship of energy used and co2 will be discussed the data used here were collected over the year 1971 to 2018 based on the comparison of some criteria akaike information criterion corrected aicc hannanquin information criterion hqc akaike information criterion aic and schwarz bayesian criterion sbc for some var p model with p 1,2,3,4,5 the best model with smallest values of aicc hqc aic and sbc is at lag 2 p 2 then the best model found is vecm 2 and further analysis such as granger causality irf and forecasting will be based on this model",['QA'],Science and Technology Indonesia,ARTS Publishing,2022-04,,,en,Model vektor autoregresif var dengan kointegrasi dapat dimodifikasi oleh model koreksi kesalahan vektor VECM karena simpilitasnya dan lebih sedikit pembatasan VECM diterapkan dalam banyak penelitian korelasi antara variabel seri waktu multivariat juga dapat dijelaskan oleh VECM yang dapatJelaskan efek variabel atau serangkaian variabel pada orang lain menggunakan fungsi respons impuls kausalitas granger IRF dan peramalan dalam penelitian ini hubungan energi yang digunakan dan CO2 akan dibahas data yang digunakan di sini dikumpulkan selama tahun 1971 hingga 2018 berdasarkan perbandingan tersebutPada lag 2 p 2 maka model terbaik yang ditemukan adalah VECM 2 dan analisis lebih lanjut seperti Granger Kausalitas IRF dan peramalan akan didasarkan pada model ini
1316,['FT1'],groundwater exploration using integrated geophysics method in hard rock terrains in mount betung western bandar lampung indonesia,the presence of hard rock in mount betung has caused the misalignment of the groundwater aquifers and resulted in many drilling failures for groundwater an integrated geophysics method using gravity survey and geoelectric vertical electrical soundings ves were conducted to study the effect of basement and hard rock on groundwater prospects from the gravity method 38 mapping points were carried out randomly with a distance of 1-2 km inbetween meanwhile from the geoelectric method 51 ves points were acquired at the foot of mount betung the acquisition was conducted with a schlumberger configuration with ab 2 1 m to 250 m the results show the bouguer anomaly in the west is 50-68 mgal due to the presence of hard rock in mount betung this anomaly responds to relatively shallow hard rocks near surface hard rocks composed of andesite and breccia normally present at the depth of 5-180 m during well construction resistivity isopach mapping from ves data at ab 2 50 m 100 m and 150 m shows the dominant constituents of hard rock fractures in hard rock contribute to secondary porosity which could be a prospect zone that transmit groundwater this finding shows that the fractures are randomly scattered causing several well failures that have been worked furthermore the fractures in the hard rock at the foot of mount betung acts as conduits between recharge at mount betung and the aquifer in the bandar lampung basin,['QE'],Journal of Groundwater Science and Engineering,Groundwater Science and Engineering Limited,2022-03,,,en,"Kehadiran batu keras di Gunung Betung telah menyebabkan ketidaksejajaran akuifer air tanah dan mengakibatkan banyak kegagalan pengeboran untuk air tanah metode geofisika terintegrasi menggunakan survei gravitasi dan sounding listrik vertikal geoelektrik dilakukan untuk mempelajari pengaruh basement dan batuan hardwater di air tanah VEProspek dari metode gravitasi 38 titik pemetaan dilakukan secara acak dengan jarak 1-2 km di antara sementara dari metode geoelektrik 51 titik VES diperoleh di kaki Gunung Betung, akuisisi dilakukan dengan konfigurasi Schlumberger dengan AB 2 1 mhingga 250 m hasilnya menunjukkan anomali bouguer di barat adalah 50-68 mgal karena adanya batu keras di gunung betung anomali ini merespons batu keras yang relatif dangkal di dekat permukaan batu keras yang terdiri dari andesit dan breksi yang biasanya hadir di kedalaman of Of5-180 m Selama pemetaan isopach resistivitas konstruksi sumur dari data VES pada AB 2 50 m 100 m dan 150 m menunjukkan konstituen dominan fraktur batu keras di hard rock berkontribusi pada porositas sekunder yang bisa menjadi zona prospek yang mentransmisikan air tanah temuan ini menunjukkan ini menunjukkan iniBahwa fraktur tersebar secara acak menyebabkan beberapa kegagalan sumur yang telah dikerjakan lebih jauh dari fraktur di batu keras di kaki Gunung Betung bertindak sebagai saluran antara mengisi ulang di Gunung Betung dan akuifer di cekungan Lampung Bandar Lampung"
1317,['FT1'],groundwater exploration using integrated geophysics method in hard rock terrains in mount betung western bandar lampung indonesia,the presence of hard rock in mount betung has caused the misalignment of the groundwater aquifers and resulted in many drilling failures for groundwater an integrated geophysics method using gravity survey and geoelectric vertical electrical soundings ves were conducted to study the effect of basement and hard rock on groundwater prospects from the gravity method 38 mapping points were carried out randomly with a distance of 1-2 km inbetween meanwhile from the geoelectric method 51 ves points were acquired at the foot of mount betung the acquisition was conducted with a schlumberger configuration with ab 2 1 m to 250 m the results show the bouguer anomaly in the west is 50-68 mgal due to the presence of hard rock in mount betung this anomaly responds to relatively shallow hard rocks near surface hard rocks composed of andesite and breccia normally present at the depth of 5-180 m during well construction resistivity isopach mapping from ves data at ab 2 50 m 100 m and 150 m shows the dominant constituents of hard rock fractures in hard rock contribute to secondary porosity which could be a prospect zone that transmit groundwater this finding shows that the fractures are randomly scattered causing several well failures that have been worked furthermore the fractures in the hard rock at the foot of mount betung acts as conduits between recharge at mount betung and the aquifer in the bandar lampung basin,['QE'],,Groundwater Science and Engineering Limited,2022-03,,,en,"Kehadiran batu keras di Gunung Betung telah menyebabkan ketidaksejajaran akuifer air tanah dan mengakibatkan banyak kegagalan pengeboran untuk air tanah metode geofisika terintegrasi menggunakan survei gravitasi dan sounding listrik vertikal geoelektrik dilakukan untuk mempelajari pengaruh basement dan batuan hardwater di air tanah VEProspek dari metode gravitasi 38 titik pemetaan dilakukan secara acak dengan jarak 1-2 km di antara sementara dari metode geoelektrik 51 titik VES diperoleh di kaki Gunung Betung, akuisisi dilakukan dengan konfigurasi Schlumberger dengan AB 2 1 mhingga 250 m hasilnya menunjukkan anomali bouguer di barat adalah 50-68 mgal karena adanya batu keras di gunung betung anomali ini merespons batu keras yang relatif dangkal di dekat permukaan batu keras yang terdiri dari andesit dan breksi yang biasanya hadir di kedalaman of Of5-180 m Selama pemetaan isopach resistivitas konstruksi sumur dari data VES pada AB 2 50 m 100 m dan 150 m menunjukkan konstituen dominan fraktur batu keras di hard rock berkontribusi pada porositas sekunder yang bisa menjadi zona prospek yang mentransmisikan air tanah temuan ini menunjukkan ini menunjukkan iniBahwa fraktur tersebar secara acak menyebabkan beberapa kegagalan sumur yang telah dikerjakan lebih jauh dari fraktur di batu keras di kaki Gunung Betung bertindak sebagai saluran antara mengisi ulang di Gunung Betung dan akuifer di cekungan Lampung Bandar Lampung"
1318,['FT1'],groundwater exploration using integrated geophysics method in hard rock terrains in mount betung western bandar lampung indonesia,the presence of hard rock in mount betung has caused the misalignment of the groundwater aquifers and resulted in many drilling failures for groundwater an integrated geophysics method using gravity survey and geoelectric vertical electrical soundings ves were conducted to study the effect of basement and hard rock on groundwater prospects from the gravity method 38 mapping points were carried out randomly with a distance of 1-2 km inbetween meanwhile from the geoelectric method 51 ves points were acquired at the foot of mount betung the acquisition was conducted with a schlumberger configuration with ab 2 1 m to 250 m the results show the bouguer anomaly in the west is 50-68 mgal due to the presence of hard rock in mount betung this anomaly responds to relatively shallow hard rocks near surface hard rocks composed of andesite and breccia normally present at the depth of 5-180 m during well construction resistivity isopach mapping from ves data at ab 2 50 m 100 m and 150 m shows the dominant constituents of hard rock fractures in hard rock contribute to secondary porosity which could be a prospect zone that transmit groundwater this finding shows that the fractures are randomly scattered causing several well failures that have been worked furthermore the fractures in the hard rock at the foot of mount betung acts as conduits between recharge at mount betung and the aquifer in the bandar lampung basin,['QE'],Journal of Groundwater Science and Engineering,Groundwater Science and Engineering Limited,2022-03,,,en,"Kehadiran batu keras di Gunung Betung telah menyebabkan ketidaksejajaran akuifer air tanah dan mengakibatkan banyak kegagalan pengeboran untuk air tanah metode geofisika terintegrasi menggunakan survei gravitasi dan sounding listrik vertikal geoelektrik dilakukan untuk mempelajari pengaruh basement dan batuan hardwater di air tanah VEProspek dari metode gravitasi 38 titik pemetaan dilakukan secara acak dengan jarak 1-2 km di antara sementara dari metode geoelektrik 51 titik VES diperoleh di kaki Gunung Betung, akuisisi dilakukan dengan konfigurasi Schlumberger dengan AB 2 1 mhingga 250 m hasilnya menunjukkan anomali bouguer di barat adalah 50-68 mgal karena adanya batu keras di gunung betung anomali ini merespons batu keras yang relatif dangkal di dekat permukaan batu keras yang terdiri dari andesit dan breksi yang biasanya hadir di kedalaman of Of5-180 m Selama pemetaan isopach resistivitas konstruksi sumur dari data VES pada AB 2 50 m 100 m dan 150 m menunjukkan konstituen dominan fraktur batu keras di hard rock berkontribusi pada porositas sekunder yang bisa menjadi zona prospek yang mentransmisikan air tanah temuan ini menunjukkan ini menunjukkan iniBahwa fraktur tersebar secara acak menyebabkan beberapa kegagalan sumur yang telah dikerjakan lebih jauh dari fraktur di batu keras di kaki Gunung Betung bertindak sebagai saluran antara mengisi ulang di Gunung Betung dan akuifer di cekungan Lampung Bandar Lampung"
