,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
2698,['FT1'],reservoir properties modelling using multiattribute seismic analysis in south sumatra basin indonesia,abstract seismic inversion and multiattribute analysis method are used in this research to characterize the reservoir properties where both of these methods will be resulted an acoustic impedance volume and log property volumes the property log volumes were created from density porosity gammaray gr and water saturation sw log there are 4 wells that are used in this research they are em-31 em-32 em-33 and em-34 and a 3d seismic data post stack time migration based on a map of acoustic impedance distribution the reservoir target has an acoustic impedance value of 6.000 m s g cc to 8.000 m s g cc furthermore based on the map of the distribution of the log property the reservoir has a density value with a range of 2.3 g cc up to 2.4 g cc porosity value 10% the gr value of less than 100 api and sw 50% to 55% thus it can be concluded that reservoir has a lithology of sandstones has a fairly good porosity and contains oil fluids,"['Q1', 'QE']",,,2021-10-19,,,en,"Abstrak inversi seismik dan metode analisis multiattribut digunakan dalam penelitian ini untuk mengkarakterisasi sifat reservoir di mana kedua metode ini akan dihasilkan volume impedansi akustik dan volume properti log volume log properti dibuat dari kepadatan porositas GAMMARAY GR dan satur satur air SW log di sanaadalah 4 sumur yang digunakan dalam penelitian ini mereka adalah EM-31 EM-32 EM-33 dan EM-34 dan Data Seismik 3D Post Stack Time Migrasi berdasarkan peta distribusi impedansi akustik Target reservoir memiliki nilai impedansi akustik dari6.000 m s g cc hingga 8.000 m s g cc Selanjutnya berdasarkan peta distribusi properti log, reservoir memiliki nilai kepadatan dengan kisaran 2,3 g cc hingga 2,4 g cc nilai porositas 10% Nilai GR kurang dari 100 API dan API dan API danSW 50% hingga 55% dengan demikian dapat disimpulkan bahwa reservoir memiliki litologi batupasir memiliki porositas yang cukup baik dan mengandung cairan minyak"
2699,['FT1'],reservoir properties modelling using multiattribute seismic analysis in south sumatra basin indonesia,seismic inversion and multiattribute analysis method are used in this research to characterize the reservoir properties where both of these methods will be resulted an acoustic impedance volume and log property volumes the property log volumes were created from density porosity gammaray gr and water saturation sw log there are 4 wells that are used in this research they are em-31 em-32 em-33 and em-34 and a 3d seismic data post stack time migration based on a map of acoustic impedance distribution the reservoir target has an acoustic impedance value of 6.000 m s g cc to 8.000 m s g cc furthermore based on the map of the distribution of the log property the reservoir has a density value with a range of 2.3 g cc up to 2.4 g cc porosity value 10% the gr value of less than 100 api and sw 50% to 55% thus it can be concluded that reservoir has a lithology of sandstones has a fairly good porosity and contains oil fluids,"['Q1', 'QE']",,"IOP Publishing Ltd., United Kingdom",2021-09-01,,,en,"Metode analisis inversi seismik dan multiintibute digunakan dalam penelitian ini untuk mengkarakterisasi sifat reservoir di mana kedua metode ini akan dihasilkan volume impedansi akustik dan volume properti log volume log properti dibuat dari porositas kepadatan gammaray GR dan satur satur air sw log4 Sumur yang digunakan dalam penelitian ini mereka adalah EM-31 EM-32 EM-33 dan EM-34 dan data stack data seismik 3D migrasi berdasarkan peta distribusi impedansi akustik Target reservoir memiliki nilai impedansi akustik 6.000m s g cc hingga 8.000 m s g cc selanjutnya berdasarkan peta distribusi properti log, reservoir memiliki nilai kepadatan dengan kisaran 2,3 g cc hingga 2,4 g cc nilai porositas 10% Nilai GR kurang dari 100 API dan SW50% hingga 55% dengan demikian dapat disimpulkan bahwa reservoir memiliki litologi batupasir memiliki porositas yang cukup baik dan mengandung cairan minyak"
2700,['FT1'],reservoir properties modelling using multiattribute seismic analysis in south sumatra basin indonesia,abstract seismic inversion and multiattribute analysis method are used in this research to characterize the reservoir properties where both of these methods will be resulted an acoustic impedance volume and log property volumes the property log volumes were created from density porosity gammaray gr and water saturation sw log there are 4 wells that are used in this research they are em-31 em-32 em-33 and em-34 and a 3d seismic data post stack time migration based on a map of acoustic impedance distribution the reservoir target has an acoustic impedance value of 6.000 m s g cc to 8.000 m s g cc furthermore based on the map of the distribution of the log property the reservoir has a density value with a range of 2.3 g cc up to 2.4 g cc porosity value 10% the gr value of less than 100 api and sw 50% to 55% thus it can be concluded that reservoir has a lithology of sandstones has a fairly good porosity and contains oil fluids,"['Q1', 'QE']",,,2021-10-19,,,en,"Abstrak inversi seismik dan metode analisis multiattribut digunakan dalam penelitian ini untuk mengkarakterisasi sifat reservoir di mana kedua metode ini akan dihasilkan volume impedansi akustik dan volume properti log volume log properti dibuat dari kepadatan porositas GAMMARAY GR dan satur satur air SW log di sanaadalah 4 sumur yang digunakan dalam penelitian ini mereka adalah EM-31 EM-32 EM-33 dan EM-34 dan Data Seismik 3D Post Stack Time Migrasi berdasarkan peta distribusi impedansi akustik Target reservoir memiliki nilai impedansi akustik dari6.000 m s g cc hingga 8.000 m s g cc Selanjutnya berdasarkan peta distribusi properti log, reservoir memiliki nilai kepadatan dengan kisaran 2,3 g cc hingga 2,4 g cc nilai porositas 10% Nilai GR kurang dari 100 API dan API dan API danSW 50% hingga 55% dengan demikian dapat disimpulkan bahwa reservoir memiliki litologi batupasir memiliki porositas yang cukup baik dan mengandung cairan minyak"
2701,['FMIPA2'],a modified highfat diet and its effect on histopathological features of mice liver as an alternative diet for animal model of liver cell damage,researchers attempted to obtain animal models that experienced hypercholesterolemia and led to liver damage to determine the performance of the liver rats were chosen because of the ease of handling collecting organ and blood samples still their high price and availability that are more difficult to find have made some researchers look for alternatives to other animal models such as mice this study aims to determine the role of a modified highfat diet as an alternative diet for mice to experience hepar damage male mice treated for four and eight weeks with a modified highfat diet were sacrificed for their liver then they were tested for histopathology using the paraffin method and he staining the characterization of hepar damage traits was carried out to score the degree of parenchymal degeneration hydropic degeneration and necrosis the results showed that the control group four and eight weeks of atherogenic diet had more than 50% cell damage presumably due to the role of the starch mixture in feed as a source of carbohydrates through the mechanism of converting carbohydrate pathways into fat which damages liver cells,['QL'],Biogenesis,Universitas Islam Negeri (UIN) Alauddin Makassar,2021,,,en,Para peneliti berusaha untuk mendapatkan model hewan yang mengalami hiperkolesterolemia dan menyebabkan kerusakan hati untuk menentukan kinerja tikus hati dipilih karena kemudahan penanganan pengumpulan sampel organ dan darah masih harga tinggi dan ketersediaan yang lebih sulit ditemukan telah membuat beberapaPara peneliti mencari alternatif untuk model hewan lain seperti tikus yang diteliti ini bertujuan untuk menentukan peran diet tinggi yang dimodifikasi sebagai diet alternatif bagi tikus untuk mengalami kerusakan hepar tikus jantan yang dirawat selama empat dan delapan minggu dengan diet tinggi yang dimodifikasi dikorbankan untuk merekaHati kemudian mereka diuji untuk histopatologi menggunakan metode parafin dan ia pewarnaan karakterisasi sifat kerusakan hepar dilakukan untuk mencetak tingkat degenerasi hidropik degenerasi parenkim dan nekrosis hasil menunjukkan bahwa kelompok kontrol empat dan delapan minggu diet aterogenik memiliki lebih banyak diet aterogenik memiliki lebih banyak.dari 50% kerusakan sel mungkin karena peran campuran pati dalam pakan sebagai sumber karbohidrat melalui mekanisme mengubah jalur karbohidrat menjadi lemak yang merusak sel hati
2702,['FMIPA2'],a modified highfat diet and its effect on histopathological features of mice liver as an alternative diet for animal model of liver cell damage,researchers attempted to obtain animal models that experienced hypercholesterolemia and led to liver damage to determine the performance of the liver rats were chosen because of the ease of handling collecting organ and blood samples still their high price and availability that are more difficult to find have made some researchers look for alternatives to other animal models such as mice this study aims to determine the role of a modified highfat diet as an alternative diet for mice to experience hepar damage male mice treated for four and eight weeks with a modified highfat diet were sacrificed for their liver then they were tested for histopathology using the paraffin method and he staining the characterization of hepar damage traits was carried out to score the degree of parenchymal degeneration hydropic degeneration and necrosis the results showed that the control group four and eight weeks of atherogenic diet had more than 50% cell damage presumably due to the role of the starch mixture in feed as a source of carbohydrates through the mechanism of converting carbohydrate pathways into fat which damages liver cells,['QL'],Biogenesis,Universitas Islam Negeri (UIN) Alauddin Makassar,2021-12,,,en,Para peneliti berusaha untuk mendapatkan model hewan yang mengalami hiperkolesterolemia dan menyebabkan kerusakan hati untuk menentukan kinerja tikus hati dipilih karena kemudahan penanganan pengumpulan sampel organ dan darah masih harga tinggi dan ketersediaan yang lebih sulit ditemukan telah membuat beberapaPara peneliti mencari alternatif untuk model hewan lain seperti tikus yang diteliti ini bertujuan untuk menentukan peran diet tinggi yang dimodifikasi sebagai diet alternatif bagi tikus untuk mengalami kerusakan hepar tikus jantan yang dirawat selama empat dan delapan minggu dengan diet tinggi yang dimodifikasi dikorbankan untuk merekaHati kemudian mereka diuji untuk histopatologi menggunakan metode parafin dan ia pewarnaan karakterisasi sifat kerusakan hepar dilakukan untuk mencetak tingkat degenerasi hidropik degenerasi parenkim dan nekrosis hasil menunjukkan bahwa kelompok kontrol empat dan delapan minggu diet aterogenik memiliki lebih banyak diet aterogenik memiliki lebih banyak.dari 50% kerusakan sel mungkin karena peran campuran pati dalam pakan sebagai sumber karbohidrat melalui mekanisme mengubah jalur karbohidrat menjadi lemak yang merusak sel hati
2703,['FMIPA2'],modification of atherogenic diet causes atherosclerosis increase total cholesterol and showing hepar damage in mice as alternative animal model in atherosclerosis research,this study aims to determine the composition of the ideal atherogenic diet to increase the risk of atherosclerosis in the animal model the research was used 15 male mice acclimatized for 1-2 weeks to get the susceptible amount of diet to be given the animal objects are divided into 3 groups normal diet group control 4 weeks atherogenic diet groups and 8 weeks atherogenic diet groups the modified atherogenic diet consists of common broiler food wheat flour pork oil quail egg yolks and water given 2 times a day of 30 g of food water for animal objects is given ad libitum after 4 weeks and 8 weeks total cholesterol the formation of foam cells and hepatocyte degeneration the results show that the total blood cholesterol of animal models in the group of 8 weeks has the highest level 153 66 6 51 compared to other groups normal diet and 4 weeks animal models show that aortic crosssection formed foam cells in tunica intima and tunica media of endotel also show the indication of hepar damage by hepatocyte degeneration keywords modified atherogenic diet atherosclerosis foam cell total cholesterol mice hepar damage,['QL'],"GSC Biological and Pharmaceutical Sciences,",Global Scholarly communication (GSC) online press,2021-02,,,en,Penelitian ini bertujuan untuk menentukan komposisi diet aterogenik ideal untuk meningkatkan risiko aterosklerosis pada model hewan penelitian ini digunakan 15 tikus jantan yang diaklimatisasi selama 1-2 minggu untuk mendapatkan jumlah diet yang rentan untuk diberikan benda-benda hewan dibagimenjadi 3 kelompok Kontrol Kelompok Diet Normal 4 Minggu Kelompok Diet Atherogenik Dan 8 minggu Kelompok Diet Atherogenik Modifikasi Diet Atherogenic Terdiri dari Penggantinya Umum Makanan Tepung Tepung Babi Telur Puyuh dan Air yang Diberikan 2 kali sehari dari 30 g Air Makanan Untuk Objek Hewan Hewandiberikan ad libitum setelah 4 minggu dan 8 minggu total kolesterol pembentukan sel busa dan degenerasi hepatosit hasil menunjukkan bahwa total kolesterol darah model hewan dalam kelompok 8 minggu memiliki level tertinggi 153 66 6 51 dibandingkan dengan kelompok lain yang normal normalDiet dan 4 minggu model hewan menunjukkan bahwa penampang aorta membentuk sel busa di tunica intima dan media tunica endotel juga menunjukkan indikasi kerusakan hepar oleh kata kunci degenerasi hepatosit yang dimodifikasi diet aterogenik aterosklerosis sel foam kerusakan kolesterol sel hepar kerusakan hepar
2704,['FMIPA5'],the effect of storage time on the raw material of insecticide candidate from gamal leaves gliricidia maculata on the toxicities stability to control mealybug,the purpose of this study to evaluate the effect of storage time on the persentage of yield extract and toxicity stability of gamal leaves gliricidia maculata powder to control mealybugs the gamal leaves were colected form three different cultivars north lampung west lampung and pringsewu the leaves powder was stored in the freezer -4 oc during 12 and 24 months the powder storaged was macerated with methanol and aqudest then concentrated by rotary vacuum evaporator to yield the crute exstract paste the paste was used for bioassay to mealybugs with residual effect methode the result shows that the storage time of the powder raw material of insecticide candidate from g maculata leaves for 12-24 months does not significantly affect to the stability of the toxicity and persentage paste yield but the long time of storege culd be decrese the toxicyty effectiveness and persentage paste yield gained,['QL'],IOP Conf. Series: Earth and Environmental Science 739,IOP Publishing Ltd,2021,,,en,"Tujuan dari penelitian ini untuk mengevaluasi efek waktu penyimpanan pada persentage ekstrak hasil dan stabilitas toksisitas daun gamal gliricidia maculata bubuk untuk mengontrol kain kau.Dalam freezer -4 oC selama 12 dan 24 bulan, bubuk yang disimpan dimaserasi dengan metanol dan aqudest kemudian dikonsentrasikan oleh evaporator vakum putar untuk menghasilkan pasta ekstrak krut.Waktu bahan baku bubuk kandidat insektisida dari daun G Maculata selama 12-24 bulan tidak secara signifikan mempengaruhi stabilitas toksisitas dan hasil paste persentage tetapi waktu yang lama diperoleh culd yang diperoleh dengan efektivitas toksisti dan hasil paste persentage yang diperoleh yang didapatkan"
2705,['FP19'],the effect of the mole ratio of ethanol solution and palm kernel oil on the pattern of glycerides content of the level i ii and iii pko ethanolysis products,the specific purpose of this scientific article is to obtain scientific information about the pattern composition of monoglycerides mg diglycerides dg and triglycerides tg in palm kernel oil pko ethanolysis products at three stages and of the mole ratios of ethanol in ethoxy solution ethanol 90% naoh 1% to pko assumed as trilaurin ethanolysis reactions of pko had been carried out in three stages as follows level i ethanolysis was carried out at 60 c at a stirring speed of 1000 rpm for 3 mins in the treatment of the mole ratios of ethanol in ethoxy solution ethanol 90% naoh 1% to pko of the 10 12 14 16 18 and 20 resulting in ethanolysis product i and the residual reaction i level ii ethanolysis was ethanolysis of the residual reaction i resulting in ethanolysis product ii and residual reaction ii level iii ethanolysis was ethanolysis of the residual reaction ii resulting in ethanolysis product iii the mean yield of all treatments for pko ethanolysis levels i ii and iii were 12.26 0.46% 11.20 2.61% and 11.78 2.99% w w respectively the highest total yield of pko ethanolysis level i ii and iii was 41.04 9.74% w w from the mole ratio treatment of 20 while the lowest yield was 27.54 3.39% w w from the mole ratio treatment of 10 the average amount of mg dg and tg from all treatments were 9.740% 12.801% and 2.675% respectively the highest mg content was obtained from the mole ratio treatment of 20 at ethanolysis level i 11.83%,['S1'],Food Research,,2021-06-20,,,en,"Tujuan spesifik dari artikel ilmiah ini adalah untuk mendapatkan informasi ilmiah tentang komposisi pola monogliserida Mg digliserida DG dan trigliserida TG dalam produk etanolisis minyak PKO Palm Kernel pada tiga tahap dan rasio mol etanol dalam larutan etoksi etanol 90% NaOH 1%ke PKO yang diasumsikan sebagai reaksi etanolisis trilaurin dari PKO telah dilakukan dalam tiga tahap karena etanolisis level I dilakukan pada 60 C pada kecepatan pengadukan 1000 rpm selama 3 menit dalam pengobatan rasio mol etanol dalam solusi etoksi etanoldari reaksi residual II yang menghasilkan produk etanolisis iii hasil rata -rata semua perawatan untuk pko etanolisis tingkat I II dan III adalah 12,26 0,46% 11,20 2,61% dan 11,78 2,99% w w masing -masing masing -masing hasil tertinggi dari etanolisis PKO II dan III adalah III masing -masing adalah PKO II II dan III.41,04 9,74% w w dari pengobatan rasio mol 20 sedangkan hasil terendah adalah 27,54 3,39% w w dari pengobatan rasio mol 10 jumlah rata -rata mg DG dan TG dari semua perawatan adalah 9,740% 12,801% dan 2,675% masing -masing MG tertinggi masing -masing MG tertinggi 12,801% dan 2,675%.Konten diperoleh dari pengobatan rasio mol 20 pada level etanolisis I 11,83%"
2706,['FP1'],analysis of production efficiency and income to support sustainability of cassava farming in lampung tengah district lampung province,this study aims to analyze the efficiency of production income and sustainability of cassava farmers revenue in lampung tengah regency lampung province lampung tengah regency was chosen as the research location with the consideration that the district is a center for cassava production in lampung province the number of respondents was 60 respondents who were taken using simple random sampling data collection was carried out in july 2020 the data used in this study are primary and secondary data data analysis used the production function stochastic frontier with the frontier 4.1 program income analysis and r c ratio to know sustainability of cassava farming the result showed that cassava farming in lampung tengah regency on average is not efficient both technically and economically but was profitable with r c 1 it means the cassava farming in lampung tengah district still sustain to cultivate,['S1'],,,2021-04-01,,,en,Penelitian ini bertujuan untuk menganalisis efisiensi pendapatan produksi dan keberlanjutan pendapatan petani singkong di Lampung Tengah Regency Provinsi Lampung Lampung Tengah Regency dipilih sebagai lokasi penelitian dengan pertimbangan bahwa distrik tersebut adalah pusat produksi singkong di Lampung Provinsi Jumlah responden di Provinsi Lampung Jumlah responden di Provinsi Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah Responden diadalah 60 responden yang diambil menggunakan pengumpulan data pengambilan sampel acak sederhana dilakukan pada bulan Juli 2020 Data yang digunakan dalam penelitian ini adalah analisis data data primer dan sekunder menggunakan fungsi produksi stochastic frontier dengan Analisis Pendapatan Program 4.1 Frontier dan Rasio R C untuk mengetahui keberlanjutan yang berkelanjutandari pertanian singkong hasil menunjukkan bahwa pertanian singkong di Lampung Tengah Regency rata -rata tidak efisien baik secara teknis maupun ekonomi tetapi menguntungkan dengan R C 1 itu berarti pertanian singkong di distrik Lampung Tengah masih bertahan untuk mengolah
2707,['FP1'],hasil peer reviewanalysis of production effieciency and income to support sustainability of cassava farming in lampung tengah district lampung province,this study aims to analyze the efficiency of production income and sustainability of cassava farmers revenue in lampung tengah regency lampung province lampung tengah regency was chosen as the research location with the consideration that the district is a center for cassava production in lampung province the number of respondents was 60 respondents who were taken using simple random sampling data collection was carried out in july 2020 the data used in this study are primary and secondary data data analysis used the production function stochastic frontier with the frontier 4.1 program income analysis and r c ratio to know sustainability of cassava farming the result showed that cassava farming in lampung tengah regency on average is not efficient both technically and economically but was profitable with r c 1 it means the cassava farming in lampung tengah district still sustain to cultivate,['S1'],,IOP Conf. Series: Earth and Enviromental Science,2021,,,en,Penelitian ini bertujuan untuk menganalisis efisiensi pendapatan produksi dan keberlanjutan pendapatan petani singkong di Lampung Tengah Regency Provinsi Lampung Lampung Tengah Regency dipilih sebagai lokasi penelitian dengan pertimbangan bahwa distrik tersebut adalah pusat produksi singkong di Lampung Provinsi Jumlah responden di Provinsi Lampung Jumlah responden di Provinsi Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah Responden diadalah 60 responden yang diambil menggunakan pengumpulan data pengambilan sampel acak sederhana dilakukan pada bulan Juli 2020 Data yang digunakan dalam penelitian ini adalah analisis data data primer dan sekunder menggunakan fungsi produksi stochastic frontier dengan Analisis Pendapatan Program 4.1 Frontier dan Rasio R C untuk mengetahui keberlanjutan yang berkelanjutandari pertanian singkong hasil menunjukkan bahwa pertanian singkong di Lampung Tengah Regency rata -rata tidak efisien baik secara teknis maupun ekonomi tetapi menguntungkan dengan R C 1 itu berarti pertanian singkong di distrik Lampung Tengah masih bertahan untuk mengolah
2708,['FP1'],hasil uji similarity analysis of production efficiency and income to support sustainability of cassava farming in lampung tengah district lampung province,this study aims to analyze the efficiency of production income and sustainability of cassava farmers revenue in lampung tengah regency lampung province lampung tengah regency was chosen as the research location with the consideration that the district is a center for cassava production in lampung province the number of respondents was 60 respondents who were taken using simple random sampling data collection was carried out in july 2020 the data used in this study are primary and secondary data data analysis used the production function stochastic frontier with the frontier 4.1 program income analysis and r c ratio to know sustainability of cassava farming the result showed that cassava farming in lampung tengah regency on average is not efficient both technically and economically but was profitable with r c 1 it means the cassava farming in lampung tengah district stillsustain to cultivate,['S1'],,IOP Conference Series: Earth and Environmental Science,2021,,,en,Penelitian ini bertujuan untuk menganalisis efisiensi pendapatan produksi dan keberlanjutan pendapatan petani singkong di Lampung Tengah Regency Provinsi Lampung Lampung Tengah Regency dipilih sebagai lokasi penelitian dengan pertimbangan bahwa distrik tersebut adalah pusat produksi singkong di Lampung Provinsi Jumlah responden di Provinsi Lampung Jumlah responden di Provinsi Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah responden di Lampung Jumlah Responden diadalah 60 responden yang diambil menggunakan pengumpulan data pengambilan sampel acak sederhana dilakukan pada bulan Juli 2020 Data yang digunakan dalam penelitian ini adalah analisis data data primer dan sekunder menggunakan fungsi produksi stochastic frontier dengan Analisis Pendapatan Program 4.1 Frontier dan Rasio R C untuk mengetahui keberlanjutan yang berkelanjutanpertanian singkong hasilnya menunjukkan bahwa pertanian singkong di Lampung Tengah Regency rata -rata tidak efisien baik secara teknis maupun ekonomi tetapi menguntungkan dengan R C 1 itu berarti pertanian singkong di distrik Lampung Tengah Stillsustain untuk dikembangkan
2709,['FEB5'],introducing the issues of social protection during pandemic covid-19 to reduce stunting in indonesia,abstract the covid-19 is a shortterm international emergency with longterm effects the potential impact of the covid-19 pandemic on household welfare in indonesia can be measured through three channels namely the transmission mechanism of health and socioeconomic impacts on the population price pathways that may affect the availability of key commodities and human resource pathways in the long term one of the health impacts of transmission to children can be seen by the prevalence of stunting stunting is one of the three things that affect the growth of children and more broadly as an indicator of malnutrition problems a social protection approach for reducing stunting as a result of the pandemic can be carried out by focusing on interventions in the health sector for children under five and pregnant women nutritional intervention and complete vaccination are urgently needed in overcoming the longterm impact of family income shock during a pandemic -19 stunting,"['HB', 'HV']","Proceedings of the 4th International Conference of Economics, Business, and Entrepreneurship, ICEBE 2021",EAI,2021-10-07,,"['social protection', 'covid']",en,Abstrak COVID-19 adalah keadaan darurat internasional jangka pendek dengan dampak jangka panjang dampak potensial dari pandemi COVID-19 pada kesejahteraan rumah tangga di Indonesia dapat diukur melalui tiga saluran yaitu mekanisme penularan kesehatan dan dampak sosial ekonomi pada jalur harga populasi yang mungkin mempengaruhi hargaKetersediaan komoditas utama dan jalur sumber daya manusia dalam jangka panjang salah satu dampak kesehatan penularan terhadap anak -anak dapat dilihat dengan prevalensi stunting yang mengejutkan adalah salah satu dari tiga hal yang mempengaruhi pertumbuhan anak -anak dan lebih luas sebagai indikator dariMalnutrisi Masalah Suatu Pendekatan Perlindungan Sosial untuk Mengurangi Stunting Sebagai akibat dari pandemi dapat dilakukan dengan berfokus pada intervensi di sektor kesehatan untuk anak -anak di bawah lima dan wanita hamil intervensi nutrisi dan vaksinasi lengkap sangat dibutuhkan dalam mengatasi dampak jangka panjang dari pendapatan keluarga keluarga dan vaksinasi lengkap sangat dibutuhkan dalam mengatasi dampak jangka panjang keluarga keluarga keluargakejutan selama pandemi -19 stunting
2710,['FEB5'],deteksi spatial dependen terhadap fixed effect model prevalensi stunting,stunting is one of the three things that affect the growth of children and more broadly is an indicator ofmalnutrition problems the indicators of chronic nutritional deficiencies are children who are underdeveloped stunted and underweight some children in indonesia who are under 5 years of age are stunted this figure puts indonesia as a country that has ahigh prevalence of stunting according to the world health organization who classification every country has a different character of society and different policies and different approaches likewise with indonesia there are different variations in terms of demographics economics and socioculture spatial analysis is one of the analytical tools in capturing regional characteristics this study uses panel data sourced from the indonesian central bureau of statistics bps from all provinces during the 2015-2018 period the test results show that there is spatial dependence and the spatial error model can be an alternative in choosing a spatial model,['HC'],Jurnal Ekonomi Pembangunan,FEB Unila,2021-04-20,,,en,Stunting adalah salah satu dari tiga hal yang mempengaruhi pertumbuhan anak -anak dan secara lebih luas adalah indikator masalah nutrisi. Indikator defisiensi nutrisi kronis adalah anak -anak yang terbelakang dan kekurangan berat badan beberapa anak di Indonesia yang berusia di bawah 5 tahun terhambat gambar inimenempatkan Indonesia sebagai negara yang memiliki prevalensi stunting menurut Organisasi Kesehatan Dunia yang mengklasifikasikan setiap negara memiliki karakter masyarakat yang berbeda dan kebijakan yang berbeda dan pendekatan yang berbeda juga dengan Indonesia ada variasi yang berbeda dalam hal ekonomi demografi dan analisis spasial sosiokultur adalah adalah analisis spasial sosiokultur adalahSalah satu alat analitik dalam menangkap karakteristik regional Studi ini menggunakan data panel yang bersumber dari Biro Statistik Tengah Indonesia BP dari semua provinsi selama periode 2015-2018 hasil tes menunjukkan bahwa ada ketergantungan spasial dan model kesalahan spasial dapat menjadi alternatifdalam memilih model spasial
2711,['FKIP10'],the effectiveness of online collaborative learning during covid-19 pandemic,the purpose of this research is to explain the effectiveness of online learning in growing collaborative learning of the students during covid-19 pandemic this research used qulitative research method data collection was through google form distributed to 57 subject teachers and the interview on the students who conduct online learning the research results show that even though the teacher can utilize online learning application well they still encounter difficulty in building collaborative learning among the students whereas collaborative learning is a pivotal thing in building active learning activity on the students this occurs because there are various obstacles such as the presence of the students is in different places until it is difficult to do coordination difficulty in accessing the internet network especially the students living in the region the teacher finds difficulty in monitoring the students activity during the online learning until the learning model is more on using lecture method therefore the coordination and support from the government parents the school even the teacher are necessary in creating online collaborative learning effectively on the other hand that online learning encourages the emergence of social distancing behavior and can minimize direct contact between the teacher and students,['L1'],"Advances in Social Science, Education and Humanities Research, volume 513 4th Sriwijaya University Learning and Education International Conference (SULE-IC 2020)",Atlantis Press SARL,2021,,,en,"Tujuan dari penelitian ini adalah untuk menjelaskan efektivitas pembelajaran online dalam meningkatkan pembelajaran kolaboratif siswa selama COVID-19 Pandemi. Penelitian ini menggunakan pengumpulan data metode penelitian qulitatif melalui formulir Google yang didistribusikan kepada 57 guru mata pelajaran dan wawancara pada siswa yang melakukan perilakuPembelajaran Online Hasil penelitian menunjukkan bahwa meskipun guru dapat memanfaatkan aplikasi pembelajaran online dengan baik, mereka masih mengalami kesulitan dalam membangun pembelajaran kolaboratif di antara para siswa sedangkan pembelajaran kolaboratif adalah hal yang sangat penting dalam membangun aktivitas pembelajaran aktif pada siswa ini terjadi karena ada berbagai kendalaseperti kehadiran siswa berada di tempat yang berbeda sampai sulit untuk melakukan kesulitan koordinasi dalam mengakses jaringan internet terutama siswa yang tinggal di wilayah ini guru menemukan kesulitan dalam memantau kegiatan siswa selama pembelajaran online sampai model pembelajaran lebih banyakOleh karena itu, menggunakan metode kuliah, koordinasi dan dukungan dari orang tua pemerintah sekolah bahkan guru diperlukan dalam menciptakan pembelajaran kolaboratif online secara efektif di sisi lain bahwa pembelajaran online mendorong munculnya perilaku jarak sosial dan dapat meminimalkan kontak langsung antara guru dan siswa"
2712,['FMIPA9'],application of pascolettiserafini scalarization modification method to solve multiobjective optimization problems for stock portfolio,one example of a multiobjective optimization problem is stock portfolio management there are at least two objective functions to be achieved simultaneously namely to maximize returns and minimize risk the desire to maximize return and minimize risk are conflicting objectives in this study the problem of multiobjective optimization in the selection of islamic stock portfolios will use the pascolettiserafini scalarization modification method furthermore the solution to the multi objective optimization problem is known as the pareto optimal solution or efficient solution in the pascolettiserafini scalarization modification method a set of pareto optimal solutions can be constructed so that not only one solution is offered to decision makers but a set of pareto optimal solutions from this research the results obtained in the form of a set of efficient solutions that can be used as investor preferences in choosing the optimal stock portfolio,['QA'],Journal of Physics: Conference Series,IOP Publishing,2021,,,en,"Salah satu contoh dari masalah optimasi multi -objek adalah manajemen portofolio saham, setidaknya ada dua fungsi obyektif yang harus dicapai secara bersamaan yaitu untuk memaksimalkan pengembalian dan meminimalkan risiko keinginan untuk memaksimalkan pengembalian dan meminimalkan risiko yang bertentangan dalam penelitian ini masalah optimisasi multiobjective di dalamPemilihan Portofolio Saham Islam akan menggunakan metode modifikasi skalarisasi Pascolettiserafini lebih jauh lagi solusi untuk masalah optimisasi multi objektif dikenal sebagai solusi optimal Pareto atau solusi yang efisien dalam metode modifikasi skalarisasi PASCOLETTISERAFINI.Salah satu solusi ditawarkan kepada pembuat keputusan tetapi serangkaian solusi optimal Pareto dari penelitian ini hasil yang diperoleh dalam bentuk serangkaian solusi efisien yang dapat digunakan sebagai preferensi investor dalam memilih portofolio saham yang optimal"
