,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
1770,['FEB5'],jep november 2021 analisis dampak penanaman modal asing dan tenaga kerja asing tiongkok terhadap perekonomian indonesia,this study will discuss the influence of the influx of foreign investment and chinese foreign workers on the indonesian economy where cooperation between the two countries uses a turnkey project scheme this study uses secondary data with timeseries data types and is sourced from the central statistics agency the investment coordinating board and the ministry of manpower for the 2010-2019 period the method used in this research is quantitative and statistical descriptive using multiple linear regression or ols ordinary least square the study results show a positive influence of chinese foreign investment on the indonesian economy and chinese foreign workers who positively impact the indonesian economy although both are below 1 percent the percentage of chinese foreign workers influence on the indonesian economy is greater than that of chinese foreign investment,['H1'],Jurnal Ekonomi Pembangunan,"Jurusan Ekonomi Pembangunan, Fakultas Ekonomi dan Bisnis, UNILA",2021-11-10,,,en,Studi ini akan membahas pengaruh masuknya investasi asing dan pekerja asing Tiongkok pada ekonomi Indonesia di mana kerja sama antara kedua negara menggunakan skema proyek turnkey studi ini menggunakan data sekunder dengan tipe data timeseries dan bersumber dari agen statistik pusat investasi. InvestasiDewan Koordinasi dan Kementerian Tenaga Kerja untuk Periode 2010-2019 Metode yang digunakan dalam penelitian ini adalah deskriptif kuantitatif dan statistik menggunakan regresi linier berganda atau OLS LEBIH BURUPekerja asing yang secara positif berdampak pada ekonomi Indonesia meskipun keduanya di bawah 1 persen persentase pekerja asing Tiongkok mempengaruhi ekonomi Indonesia lebih besar daripada investasi asing Tiongkok
1771,['FEB5'],the 4th international conference of desiminasi the effect of grdp foreign invesment and population density on environmental quality in java island 2010-2019 economics business and entrepreneurship icebe 2021 conference,this study aims to analyze and determine the effect of grdp foreign investment and population density on the quality of the environment in java island from 2010-2019 the method used in this study is panel least square pls with common effects model cem the results of the analysis conducted show that the three independent variables have effects on the dependent variable eqi with a confidence level of 95% and a significant result with a confidence level of 95% and significant results the grdp variable has a positive and significant effect while the foreign investment variable and population density have a negative effect on the quality of the environment on the island of java in 2010-2019 from the result of this study the right steps can be taken for policy makers to achieve sustainable economic development and issue programs or policies that can support environmental quality improvement,['HB'],,,2021-10-07,,,en,Penelitian ini bertujuan untuk menganalisis dan menentukan efek investasi asing GRDP dan kepadatan populasi pada kualitas lingkungan di Pulau Java dari 2010-2019 Metode yang digunakan dalam penelitian ini adalah panel paling tidak persegi dengan model efek umum CEM hasil analisisdilakukan menunjukkan bahwa tiga variabel independen memiliki efek pada variabel dependen EQI dengan tingkat kepercayaan 95% dan hasil yang signifikan dengan tingkat kepercayaan 95% dan hasil yang signifikan. Variabel GRDP memiliki efek positif dan signifikan sementara variabel investasi asing danKepadatan populasi memiliki efek negatif pada kualitas lingkungan di pulau Java pada 2010-2019 dari hasil penelitian ini langkah-langkah yang tepat dapat diambil bagi para pembuat kebijakan untuk mencapai pengembangan ekonomi yang berkelanjutan dan mengeluarkan program atau kebijakan yang dapat mendukung lingkunganperbaikan mutu
1772,['FEB5'],analysis impact of coronavirus disease covid-19 pandemic on income working hours and customers of merchants in pahawang island tour,abstract the objective of the research is identify the impact of coronavirus disease covid-19 on income working hours and customers of merchant at pahawang island tour pesawaran the research was conducted by using primary data with quantitative descriptive analysis method and wilcoxon signed rank test to determinate the impact of covid-19 case the results of this study showed that pandemic covid-19 affected the income working hours and the amount of merchant customer in pahawang island tour pesawaran merchants gained more decreased in their income working hours and customers of merchants during the covid-19 pandemic,['H1'],,EAI,2021-04-20,,,en,Abstrak Tujuan dari penelitian ini adalah mengidentifikasi dampak penyakit coronavirus COVID-19 pada jam kerja pendapatan dan pelanggan pedagang di Pahawang Island Tour Pesawaran Penelitian ini dilakukan dengan menggunakan data primer dengan metode analisis deskriptif kuantitatif dan Tes Peringkat Wilcoxon untuk menentukanDampak Kasus COVID-19 Hasil penelitian ini menunjukkan bahwa pandemi Covid-19 mempengaruhi jam kerja pendapatan dan jumlah pelanggan pedagang di Pahawang Island Tour Pesawaran pedagang semakin menurun dalam jam kerja pendapatan mereka dan pelanggan pedagang selama Covid--19 Pandemi
1773,['FT4'],vibration problem due to railway loading,train is one of transportation mode is increasingly polular in indonesia nowdays although in developed countriesthis transportation has long been a very advanced mode of mass transportation problems due to railroad tracks adjacent to densely populated settlements cannot be avoided problems such as noise levels can interfere with the health and comfort of the environment vibrations in the surrounding environment due to passing trains cause some damage to civilian buildings such as residents houses and high rise buildings as well this field study shows the potential problem due to mass train loading babaranjang in bandar lampung,['TA'],,,2021,,,en,Kereta adalah salah satu mode transportasi semakin pollar di Indonesia sekarang meskipun di negara yang dikembangkannya transportasi telah lama menjadi mode masalah transportasi massal yang sangat canggih karena rel kereta api yang berdekatan dengan pemukiman padat penduduk tidak dapat dihindari masalah seperti tingkat kebisingan dapat mengganggu kesehatandan kenyamanan getaran lingkungan di lingkungan sekitarnya karena kereta yang lewat menyebabkan beberapa kerusakan pada bangunan sipil seperti rumah penduduk dan bangunan bertingkat tinggi serta studi lapangan ini menunjukkan masalah potensial karena pemuatan kereta massal babaranjang di bandar lampungunging
1774,['FMIPA6'],a control system on the syringe pump based on arduino for electrospinning application,in this research a control system in the form of a syringe pump has been developed to control the volume and flow rate of a liquid or a solution the syringe pump is fabricated by controlling the speed and pulse width modulation pwm of stepper motors based on the arduino uno microcontroller board the tools used are a stepper motor as a syringe driver the arduino uno as a controller a fourdigit sevensegment display and a keypad matrix as an input interface the syringe pump works by pushing the injection pump whose speed has been adjusted to the flow rate the speed of the flow rate and volume are obtained by setting the delay time of the stepper motor using pwm pins from the arduino uno the syringe pump is observed to work in the flow rate range of 0.10 12.00 ml h 1 the system can be applied to medical settings as the control of volume and flow rate of drug fluids as well as with nanofibres using electrospinning technique,['QC'],"Journal of Physical Science,",Universiti Sains Malaysia (USM Press),2021,,,en,"Dalam penelitian ini sistem kontrol dalam bentuk pompa jarum suntik telah dikembangkan untuk mengontrol volume dan laju aliran cairan atau larutan pompa jarumPapan Mikrokontroler UNO Alat yang digunakan adalah motor stepper sebagai pengemudi jarum suntik Arduino uno sebagai pengontrol tampilan sevensegor empat dan matriks tombol sebagai antarmuka input Pompa jarum suntik bekerja dengan mendorong pompa injeksi yang kecepatannya telah disesuaikan dengan laju aliranKecepatan laju aliran dan volume diperoleh dengan mengatur waktu tunda motor stepper menggunakan pin PWM dari Arduino Uno Pompa jarum suntik diamati bekerja dalam kisaran laju aliran 0,10 12,00 mL h 1 Sistem dapat diterapkanPengaturan medis sebagai kontrol volume dan laju aliran cairan obat serta dengan nanofibre menggunakan teknik electrospinning"
1775,['FKIP24'],integrasi nilai filosofis tari topeng sekura kamakpada pembelajaransejarah di kabupaten lampung barat,abstract the objective of this research was to study philosophical value sekuramask dance so that the value could be integrated in history learning in senior high schools as an education for traditional forest preservation in saibatin lampung people this was a descriptive qualitative research with an objective to describe a socialreality the social reality to study was local wisdom of traditional people in west lampung district in preserving forest this local wisdom was represented in sekura mask dance in sekura kamakcostume performance this local wisdom needs to integrate in history learning the integration could be done by developing learning material by inserting sekura mask dance philosophical local wisdom developingevaluation instrument and designing learning process by implementing innovative learning models that incorporate sekura mask dance philosophical value element to design learning by incorporating sekura mask dance philosophical value in history learning teachers must be able to map learning material that incorporate sekura mask dance philosophical value thus local wisdom developed in history learning could build character of forest preservation for students,['LA'],Integrasi Nilai Filosofis Tari Topeng Sekura KamakPada PembelajaranSejarah Di Kabupaten Lampung Barat,Jurnal Pendidikan Sejarah UNJ,2021-03-31,,,en,Abstrak Tujuan dari penelitian ini adalah untuk mempelajari nilai filosofis Sekuramask Dance sehingga nilainya dapat diintegrasikan dalam pembelajaran sejarah di sekolah menengah atas sebagai pendidikan untuk pelestarian hutan tradisional di lampung saimatin orang ini adalah penelitian kualitatif deskriptif dengan tujuan untuk menggambarkan aSocialreality Realitas sosial yang akan dipelajari adalah kebijaksanaan lokal orang -orang tradisional di distrik Lampung Barat dalam melestarikan hutan kebijaksanaan lokal ini diwakili dalam tarian topeng sekura di sekura kamakcostume kinerja yang perlu diintegrasikan untuk diintegrasikan dalam sejarah.Dengan memasukkan Sekura Topeng Tari Filsafat Kebijaksanaan Lokal Mengembangkan Instrumen Evaluasi dan Merancang Proses Pembelajaran dengan Menerapkan Model Pembelajaran Inovatif yang Menggabungkan Sekura Topeng Tari Elemen Nilai Filsafat untuk Merancang Pembelajaran dengan Menggabungkan Sekura Nilai Filsafat Tari dalam Sejarah Pembelajaran Guru harus dapat memetakan materi pembelajaran yang menggabungkan materi pembelajaran yang menggabungkan materi pembelajaran yang menggabungkan materi pembelajaran yang menggabungkan materi yang menggabungkan materi yang menggabungkan materi yang memasukkan materi yang menggabungkan materi yang menggabungkan materi yang menggabungkan yang menggabungkan materi yang menggabungkan yang memasukkan materi pembelajaran yang menggabungkan yang menggabungkan yang menggabungkan tari.SEKURA MASK DANCE Nilai filosofis dengan demikian kebijaksanaan lokal yang dikembangkan dalam pembelajaran sejarah dapat membangun karakter pelestarian hutan untuk siswa
1776,['FKIP19'],the role of scout activities and learning environment atschool toward students characters,this study aimed to determine the role of scout extracurricular activities toward student characters between the learning environment at school and the student characters and between scout extracurricular activities and the learning environment at school along with students characters the research adopted an expostfacto correlation with a total population of112 students and 54 of them were taken as samples observation and questionnaires were used fordata collection product moment correlation and multiple correlation were undertaken to analyze the collected data based on the analysis the results of the study indicated that there was a relationship between scout extracurricular activities andlearning environment at school toward students characters,['L1'],INTERNATIONAL JOURNAL OF EDUCATIONAL STUDIES IN SOCIAL SCIENCES,Lighthouse Publishing,2021,,,en,"Penelitian ini bertujuan untuk menentukan peran kegiatan ekstrakurikuler pengintai terhadap karakter siswa antara lingkungan belajar di sekolah dan karakter siswa dan antara kegiatan ekstrakurikuler pengintai dan lingkungan belajar di sekolah bersama dengan karakter para siswa, penelitian ini mengadopsi korelasi expostfacto dengan total populasi112Siswa dan 54 di antaranya diambil sebagai pengamatan sampel dan kuesioner digunakan korelasi momen produk pengumpulan fordata dan korelasi berganda dilakukan untuk menganalisis data yang dikumpulkan berdasarkan analisis hasil penelitian menunjukkan bahwa ada hubungan antara kegiatan ekstrakurikuler pengintai dan lingkungan peluncuran pembelajaran dan lingkungan pembelajaran pengeluarandi sekolah menuju karakter siswa"
1777,['FMIPA10'],parameter estimation for high dimensional classification model on colon cancer microarray dataset,in classification problems logistic regression is among powerful techniques for discrimination it provides directive probabilities of sample classification and interpretable coefficients when it comes to model high dimensional dataset however logistic regression with its newtonraphson method of parameter estimation is no longer applicable especially on low sample size and extremely high dimension by applying crossentropy algorithm on regularized logistic regression it was able to well performing parameter estimation and highly accurate classification result,['QA75'],,,2021,,,en,"Dalam masalah klasifikasi, regresi logistik adalah salah satu teknik yang kuat untuk diskriminasi, ini memberikan probabilitas arahan klasifikasi sampel dan koefisien yang dapat ditafsirkan ketika datang untuk memodelkan dataset dimensi tinggi namun regresi logistik dengan metode estimasi parameter Newtonraphson tidak lagi berlaku terutama pada ukuran sampel yang rendah dan sangat sangatDimensi tinggi dengan menerapkan algoritma crossentropy pada regresi logistik yang diatur, ia dapat melakukan estimasi parameter yang berkinerja baik dan hasil klasifikasi yang sangat akurat"
1778,['FT7'],corrosion of porous mg and fe scaffolds a review of mechanical and biocompatibility responses of local lampung province,absorbable metals have been proposed as potential materials for hard tissue scaﬀolding to oﬀer both high mechanical support and bioabsorbability over the past 5 years many works sought evidence of the interesting mechanical property which mimics to that of human bone with tailored corrosion behaviour the emerging additive manufacturing am technology helps to optimise the design and production of topological porous absorbable metals suited for bone scaﬀolds since the studies on the porous absorbable metals are on the rise we provide a current stateoftheart of corrosion performances for porous mgbased and febased scaﬀolds including recent developments and the remaining challenges a detailed discussion on the impacts of advanced am and recently developed dynamicﬂow corrosion on their in vitro corrosion mechanical strengths and biocompatibility are also provided this review also analyses the suitability of both metals to be used for bone substitute materials,['TJ'],,Taylor & Francis,2021-02,,,en,"Logam yang dapat diserap telah diusulkan sebagai bahan potensial untuk pemindaian jaringan keras untuk menawarkan dukungan mekanik yang tinggi dan bioabsabilitas selama 5 tahun terakhir banyak pekerjaan mencari bukti dari sifat mekanik yang menarik yang ditiru dengan tulang manusia dengan perilaku korosi yang disesuaikan. Pabrikan aditif yang muncul, AM yang muncul, AM aditif yang muncul.Teknologi membantu untuk mengoptimalkan desain dan produksi logam yang dapat diserap berpori topologi yang cocok untuk screact tulang karena studi tentang logam yang dapat diserap berpori sedang meningkat, kami memberikan stategyoftheart saat ini dari kinerja korosi untuk tantangan berbasis mgbasing dan berbasis yang berbasis dan berbasis di termasuk perkembangan baru -baru ini dan tantangan yang tersisa yang tersisa dan sisa tantangan yang tersisa dan tantangan yang tersisa dan berbasis febasing termasuk perkembangan baru -baru ini dan tantangan yang tersisa dan tantangan yang tersisa, tantangan yang tersisa dan sisa tantangan yang tersisa dan sisa tantangan yang tersisa dan sisa -sisa yang tersisa termasuk tantangan baru -baru ini dan tantangan yang tersisa dan tantangan yang tersisa dan tantangan yang tersisa dan tantangan yang tersisa danDiskusi terperinci tentang dampak AM canggih dan korosi aliran dinamis yang baru -baru ini dikembangkan pada kekuatan mekanik korosi in vitro mereka dan biokompatibilitas juga asalkan ulasan ini juga menganalisis kesesuaian kedua logam yang akan digunakan untuk bahan pengganti tulang tulang"
1779,['FP11'],agroforestry model at kph gedong wani agroforestry financial analysis to support the postcovid-19 national economic recovery,the covid-19 pandemic has caused the global economy to decline in the second quarter of 2020 indonesia experienced a contraction of around 3% agroforestry farming system is a land management technique that utilizes land optimally by paying attention to environmental sustainability this research was conducted at kph gedong wani in march 2021 the results of the gmelina and amorphophallus muelleri bl porang agroforestry model research at fmu gedong wani are as follows the results of the financial analysis of gmelina is an npv of rp 81.448.441 bcr of 2 irr of 37% and annual income of rp 7.454.957 2 the results of the financial analysis of amorphophallus muelleri bl porang is an npv of rp 724.996.300 bcr of 9 irr of 197% and annual income 78.649.944 the percentage of income between gmelina arborea roxb and amorphophallus muelleri bl porang in both strata is presumably because porang produces every year while the results of gmelina are only enjoyed after harvesting -19 sustainability,['SD'],,,2021-09,,"['agroforestry', 'covid']",en,Pandemi COVID-19 telah menyebabkan ekonomi global menurun pada kuartal kedua 2020 Indonesia mengalami kontraksi sekitar 3% sistem pertanian agroforestri adalah teknik pengelolaan lahan yang memanfaatkan lahan secara optimal dengan memperhatikan keberlanjutan lingkungan yang dilakukan penelitian ini di KPH di KPHGEDONG WANI Pada bulan Maret 2021 Hasil Penelitian Model Agroforestri Gmelina dan Amorphophallus muelleri Bl Porang Porang di FMU Gedong Wani adalah sebagai berikut hasil analisis keuangan Gmelina adalah NPV dari Rp 81.448.441 BCR dari 2 IRR 37% dan tahunanPenghasilan RP 7.454.957 2 Hasil Analisis Keuangan Amorphophallus muelleri Bl Porang adalah NPV RP 724.996.300 BCR dari 9 IRR 197% dan pendapatan tahunan 78.649.944 Persentase pendapatan antara Gmelina arborea roxb dan amorfofallus muellerus muellerus antara Gmelina arborea dan amorhiofallus muellerus muellerus antara Gmelina arborea dan amorfofallus Gmelina arborea dan amorfofallus Gmelina arborea dan amorfofallus Gmelina dan amorfofallus Gmelina dan amorfofallusBL porang di kedua strata mungkin karena porang diproduksi setiap tahun sementara hasil gmelina hanya dinikmati setelah memanen -19 keberlanjutan
1780,['FKIP17'],bimtek penyusunan perangkat pembelajaran berorientasi literasi tanggap bencana,educating residents around the coastal areas not only involves the central and regional governments but also all aspects of the community structure considering the number of children who are victims of disasters and the lack of integration of disaster response literacy in the field of education university of lampung in this case the faculty of teacher training and education fkip also participated in educating residents around the coast especially the south lampung area through the field of education in addition based on the results of direct interviews with one of the sciences teachers of primary school in south lampung it is known that the unavailability of teaching materials that build disaster response literacy and the weakness of teachers skills in developing integrated lesson plan for disaster response therefore there was a technical guidance bimtek activity for the preparation of lesson plan oriented towards disaster response literacy of junior high school students for science teachers through this bimtek science teachers are equipped with knowledge about integrating disaster response into learning through lesson plan and learning media,['L1'],ABDIMAS ALTRUIS: Jurnal Pengabdian Kepada Masyarakat,"Universitas Sanata Dharma, Yogyakarta",2021-04,,,en,Mendidik penduduk di sekitar wilayah pesisir tidak hanya melibatkan pemerintah pusat dan daerah tetapi juga semua aspek struktur masyarakat mempertimbangkan jumlah anak -anak yang menjadi korban bencana dan kurangnya integrasi literasi respons bencana di bidang pendidikan universitas Lampung diKasus ini Fakultas Pelatihan Guru dan Pendidikan FKIP juga berpartisipasi dalam mendidik penduduk di sekitar pantai terutama daerah Lampung Selatan melalui bidang pendidikan selain berdasarkan hasil wawancara langsung dengan salah satu guru sains sekolah dasar di Lampung SelatanDiketahui bahwa tidak tersedianya bahan -bahan pengajaran yang membangun literasi respons bencana dan kelemahan keterampilan guru dalam mengembangkan rencana pelajaran terintegrasi untuk respons bencana oleh karena itu ada panduan teknis aktivitas bimtek untuk persiapan rencana pelajaran yang berorientasi pada respons bencana literasi sekolah menengah pertama junior sekolah menengah pertama junior sekolah menengah pertama junior junior junior untuk persiapan yang berorientasi pada bencana junior high sekolah menengah pertama junior junior head sekolah menengah pertama untuk persiapan junior juniorSiswa untuk Guru Sains Melalui Bimtek Science Guru ini dilengkapi dengan pengetahuan tentang mengintegrasikan respons bencana ke dalam pembelajaran melalui rencana pelajaran dan media belajar
1781,['FK1'],penatalaksanaan occupational disesase e c tinea pedis pada supir truk dengan pendekatan holistik,penatalaksanaan occupational disesase e c tinea pedis pada supir truk dengan pendekatan holistik 1muhammad fakih abdurrohman 2diana mayasari 1 fakultas kedokteran universitas lampung 2 bagian ilmu kedokteran komunitas rsud dr h abdoel moeloek bandar lampung abstrak penyakit kulit akibat kerja merupakan salah satu penyakit akibat kerja occupational disease yang banyak terjadi pada masyarakat dan merupakan penyakit akibat kerja kedua terbanyak di eropa setelah cedera musculoskeletal 1 tinea pedis atau yang disebut juga athlete s foot adalah salah satu infeksi jamur superfisial pada kulit kaki yang sering terjadi pada kasus dermatofitosis umumnya saat ini 2 infeksi tinea pedis juga menyerang berbagai tingkat pekerjaan khususnya pekerjaan yang menuntut pemakaian sepatu yang ketat dan tertutup bertambahnya kelembaban karena keringat pecahnya kulit karena mekanis dan paparan terhadap jamur merupakan faktor predisposisi yang menyebabkan tinea pedis 3 diperkirakan sekitar 70% populasi di seluruh dunia telah terinfeksi tinea pedis pasien tn s 65 tahun dengan keluhan berupa bercak merah bersisik disertai rasa gatal pada kedua jari kaki sejak 3 minggu yang lalu faktor individu yang berperan berupa pasien sering menggunakan sepatu ketat dan tertutup dari pemeriksaan fisik ditemukan gambaran infeksi jamur berupa bercak kemerahan dengan skuama di atasnya dengan central healing dan tepi aktif tidak ada faktor di luar pekerjaan yang berperan pada timbulnya gejala dari hasil ini diagnosis penyakit akibat kerja dapat ditegakkan diberikan terapi medis dan non medis untuk menyembuhkan dan mencegah kembalinya penyakit kata kunci athelete s foot penyakit akibat kerja tinea pedis management of occupational disease e c tinea pedis on truck driver with a holistic approach abstract occupational skin disease is one of the occupational diseases that occur frequently in the community and is the second most occupational disease in europe after musculoskeletal injuries 1 tinea pedis or also known as athlete s foot is a superficial fungal infection of the skin feet that often occur in cases of dermatophytosis in general today 2 tinea pedis infection also attacks various levels of work especially jobs that require wearing tight and closed shoes increased moisture due to sweat mechanical rupture of skin and exposure to fungi are predisposing factors causes tinea pedis 3 it is estimated that about 70% of the population worldwide has been infected with tinea pedis patient mr s 65 years old with a complaint of red scaly patches accompanied by itching on both toes since 3 weeks ago individual factors that play a role in the form of patients often wearing tight and closed shoes from the physical examination it was found that the picture of fungal infection was in the form of reddish spots with scales on top with central healing and active margins there are no factors outside of work that contribute to the onset of symptoms from these results the occupational disease of tinea pedis was enforced due to the use of tight and closed shoes while working the treatment given is in the form of medical and nonmedicamentous with the main focus to cure and prevent recurrence s foot occupational disease tinea pedis,['R1'],"MEDULA, medicalprofession journal of lampung university",fakultas kedokteran universitas lampung,2021-04-01,,['athelete'],en,penatalaksanaan occupational disesase e c tinea pedis pada supir truk dengan pendekatan holistik 1muhammad fakih abdurrohman 2diana mayasari 1 fakultas kedokteran universitas lampung 2 bagian ilmu kedokteran komunitas rsud dr h abdoel moeloek bandar lampung abstrak penyakit kulit akibat kerja merupakan salah satu penyakit akibat kerja occupational disease yang banyak terjadi pada masyarakat dan merupakan penyakit akibat kerja kedua terbanyak di eropa setelah cedera musculoskeletal 1 tinea pedis atau yang disebut juga athlete s foot adalah salah satu infeksi jamur superfisial pada kulit kaki yang sering terjadi pada kasus dermatofitosis umumnya saat ini 2 infeksi tinea pedis juga menyerang berbagai tingkat pekerjaan khususnya pekerjaan yang menuntut pemakaian sepatu yang ketat dan tertutup bertambahnya kelembaban karena keringat pecahnya kulit karena mekanis dan paparan terhadap jamur merupakan faktor predisposisi yang menyebabkan tinea pedis 3 diperkirakan sekitar 70% populasi di seluruh dunia telah terinfeksi tinea pedis pasien tn s 65 tahun dengan keluhan berupa bercak merah bersisik disertai rasa gatal pada kedua jari kaki sejak 3 minggu yang lalu faktor individu yang berperan berupa pasien sering menggunakan sepatu ketat dan tertutup dari pemeriksaan fisik ditemukan gambaran infeksi jamur berupa bercak kemerahan dengan skuama di atasnya dengan central healing dan tepi aktif tidak ada faktor di luar pekerjaan yang berperan pada timbulnya gejala dari hasil ini diagnosis penyakit akibat kerja dapat ditegakkan diberikan terapi medis dan non medis untuk menyembuhkan dan mencegah kembalinya penyakit kata kunci athelete s foot penyakit akibat kerja tinea pedis management of occupational disease e c tinea pedis on truck driver with a holistic approach abstract occupational skin disease is one of the occupational diseases that occur frequently in the community and is the second most occupational disease in europe after musculoskeletal injuries 1 tinea pedis or also known as athlete s foot is a superficial fungal infection of the skin feet that often occur in cases of dermatophytosis in general today 2 tinea pedis infection also attacks various levels of work especially jobs that require wearing tight and closed shoes increased moisture due to sweat mechanical rupture of skin and exposure to fungi are predisposing factors causes tinea pedis 3 it is estimated that about 70% of the population worldwide has been infected with tinea pedis patient mr s 65 years old with a complaint of red scaly patches accompanied by itching on both toes since 3 weeks ago individual factors that play a role in the form of patients often wearing tight and closed shoes from the physical examination it was found that the picture of fungal infection was in the form of reddish spots with scales on top with central healing and active margins there are no factors outside of work that contribute to the onset of symptoms from these results the occupational disease of tinea pedis was enforced due to the use of tight and closed shoes while working the treatment given is in the form of medical and nonmedicamentous with the main focus to cure and prevent recurrence s foot occupational disease tinea pedis
1782,['FKIP18'],studi komparatif metode pembelajaran team assisted individualization dan cooperative integrated reading and composition terhadap hasil belajar ips,"this research aims to compare the differences in students learning outcomes in ips subjects in grade viii of smp negeri tumijajar using cooperative learning models such as team assisted individualization tai and cooperative integrated reading and composition circ this study use pseudoexperimental research with nonequivalent control group design population in this study is all grade viii students and samples are 58 students divided into 29 students in class viii c and 29 students in class viii d collecting data technique using observation pre and post test and documentation literature while for the analyzing data using ttest the results showed that there were a significant differences in learning outcomes for student who learned cooperative tai type compared to circ type with ttest results obtained 2,486 2,003 with a significant rate of 0.009 0.05",['L1'],Jurnal Edukasi IPS,Universitas Negeri Jakarta,2021-03-31,,,en,"Penelitian ini bertujuan untuk membandingkan perbedaan dalam hasil pembelajaran siswa dalam mata pelajaran IPS di kelas VIII dari SMP Negeri Tumijajar menggunakan model pembelajaran kooperatif seperti Team yang dibantu TAI TAI dan Kooperatif Terpadu Membaca dan Komposisi CIRCT Studi ini menggunakan penelitian pseudoeksperimental dengan nonquivalent group control Population in in Control Population in Nonquivalent Population In Ond in Design Inquivalent Population In In Design Inquivalent In Design In Desi Populasi Kelompok Kontrol Tidak Adil dalamPenelitian ini adalah semua siswa dan sampel kelas VIII adalah 58 siswa yang dibagi menjadi 29 siswa di Kelas VIII C dan 29 siswa di Kelas VIII D Mengumpulkan Teknik Data Menggunakan Pengamatan Pra dan Literatur Post Tes dan Dokumentasi Sementara untuk menganalisis data menggunakan ttest hasil menunjukkan bahwaAda perbedaan yang signifikan dalam hasil pembelajaran untuk siswa yang belajar tipe TAI kooperatif dibandingkan dengan tipe CIRC dengan hasil ttest diperoleh 2.486 2.003 dengan tingkat yang signifikan 0,009 0,05"
1783,['FP1'],reviwe jurnal community based vol 5 no 1 februari 2021,review journall of coommunity based environmental engineering vol 5 no 1,['S1'],,LPPM Universitas Lampung,2021,,,en,Tinjau Jurnal Teknik Lingkungan Berbasis Komunitas Vol 5 No 1
1784,['FP1'],analisis pendapatan dan tingkat kesejahteraan rumah tangga masyarakat sekitar taman nasional bukit barisan selatan kabupaten pesisir barat,"this study aims to determine the socioeconomic characteristics of farmers analyze the income structure the factors that affect the income of farmers and the level of household welfare of farmers who live around bukit barisan selatan national park pesisir barat district this research is a survey research involving 99 respondents who were randomly selected respondents were spread across four subdistricts namely bengkunat belimbing ngambur pesisir selatan and karya penggawa districts the study was conducted from july to august 2018 the first objective was analyzed qualitatively the second objective was analyzed using household income analysis the third objective used multiple linear regression analysis and the fourth objective was using sajogyo s criteria 1997 the study suggested that the socioeconomic characteristics of the farmers around tnbbs were spread from 15 to 64 years of age with an average age of 43.74 years the average education level was elementary school the number of majority of family sizes was from 4 to 6 people 67.68% and the average land was 1.41 ha the average household income of farmers is idr 36,946,883.94 per year which consists of onfarm income 63.68% offfarm income 11.00% and nonfarm income 25.33% factors that affect farmers income are fertilizer costs and labor costs the welfare of farmers around tnbbs is in quite prosperous category",['S1'],"Jurnal Ilmu Ilmu Agribisnis: Journal of Agribusiness Science,",Jurusan Agribisnis Fakultas Pertanian Universitas Lampung,2021-08-31,,,en,"Penelitian ini bertujuan untuk menentukan karakteristik sosial ekonomi petani menganalisis struktur pendapatan faktor -faktor yang mempengaruhi pendapatan petani dan tingkat kesejahteraan rumah tangga petani yang tinggal di sekitar Bukit Barisan Selatan Taman Nasional Pesisir Barat Distrik Penelitian ini adalah penelitian survei yang melibatkan 99 respondenyang terpilih secara acak responden tersebar di empat subdistrics yaitu Bengkunat Beribing Ngambur Pesisir Selatan dan Karya Penggawa Studi ini dilakukan dari Juli hingga Agustus 2018 Tujuan pertama dianalisis secara kualitatif. Tujuan kedua dianalisis dengan menggunakan pendapatan rumah tangga, tujuan ketiga yang digunakan dengan kelipatan yang menggunakan linear yang menggunakan linear yang menggunakan linear yang menggunakan linear yang menggunakan linear yang menggunakan linear secara kualitatif.Analisis regresi dan tujuan keempat adalah menggunakan kriteria Sajogyo 1997 penelitian ini menunjukkan bahwa karakteristik sosial ekonomi petani di sekitar TNBBS tersebar dari 15 hingga 64 tahun dengan usia rata -rata 43,74 tahun tingkat pendidikan rata -rata adalah sekolah dasar jumlah dariMayoritas ukuran keluarga adalah dari 4 hingga 6 orang 67,68% dan lahan rata -rata adalah 1,41 ha pendapatan rumah tangga rata -rata petani adalah IDR 36.946.883,94 per tahun yang terdiri dari pendapatan pertanian yang mempengaruhi petani.Penghasilan adalah biaya pupuk dan biaya tenaga kerja kesejahteraan petani di sekitar TNBBS berada dalam kategori yang cukup makmur"
