,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
272,,communication skills and their relation to transferable skills for vocational high school students,one of the important abilities possessed by job seekers is transferable skills the demands of the industry in fulfilling the workforce in the industrial 4.0 era are more complex because they have to be adapted to hard skills and soft skills competencies smk is an important point in meeting the needs of industrial workers the transferable skills developed are communication cooperation and discipline and responsibility the aim is to analyze the development of transferable skills in productive learning at smk and the absorption of soft skills by smk students this study uses a quantitative approach in which data processing is carried out using statistical methods the type of research used in this study is the quasiexperimental method nonequivalent control group designs the researcher tries to find out the effect of the dependent variable and examines it retrospectively to establish causes relationships associations and their meaning this research will be conducted on students of agriculture vocational schools in central lampung the results of this study indicate that communication skills really support the transferable skills of vocational students,['L1'],Journal of Economics Education and Entrepreneurship (JEE),Pendidikan Ekonomi universitas lambung Mangkurat,2023-04-01,,,en,Salah satu kemampuan penting yang dimiliki oleh pencari kerja adalah keterampilan yang dapat ditransfer tuntutan industri dalam memenuhi tenaga kerja di era industri 4.0 lebih kompleks karena mereka harus disesuaikan dengan keterampilan keras dan kompetensi soft skill SMK adalah poin penting dalam memenuhi TheKebutuhan Pekerja Industri Keterampilan yang dapat ditransfer yang dikembangkan adalah kerja sama komunikasi dan disiplin dan tanggung jawabnya adalah untuk menganalisis pengembangan keterampilan yang dapat ditransfer dalam pembelajaran produktif di SMK dan penyerapan soft skill oleh siswa SMK Studi ini menggunakan pendekatan kuantitatif di mana pemrosesan data adalahdilakukan dengan menggunakan metode statistik jenis penelitian yang digunakan dalam penelitian ini adalah metode quasixperimental kelompok kontrol nonquivalent desain yang diteliti oleh peneliti untuk mengetahui efek dari variabel dependen dan memeriksa secara retrospektif untuk menetapkan penyebab hubungan hubungan dan makna penelitian ini akan dilakukanTentang siswa sekolah kejuruan pertanian di Lampung Central Hasil penelitian ini menunjukkan bahwa keterampilan komunikasi benar -benar mendukung keterampilan yang dapat ditransfer dari siswa kejuruan
273,['FKIP16'],evaluation of presentation skills in the context of online learning a literature review,presentation skills are considered as important skills in the workplace in which the ability to give impressive presentations is needed therefore it is necessary to evaluate how the presentations are performed in order to develop and improve presentation skills this article aims to determine what evaluations can be used to evaluate student presentations in the online context learning this research was conducted using a systematic literature review slr and a mapping approach a process of identifying categorizing analyzing evaluating and interpreting articles that have been indexed in a wellknown databases within a timeframe of 2012-2022 the literature review in this study was reviewed based on the scopus databases as the primary source the results indicate that teacher evaluation peer evaluation self assessment team assessment and formative tests can be used effectively for evaluating online presentations using video live online meetings online platforms social media and gamebased applications the findings are expected to be useful in developing students oral presentation skills and transferable skills in light of these findings this article also offers a number of implications and recommendations for further research index terms business presentation communication evaluation oral presentation transferable skills,['L1'],Evaluation of Presentation Skills in the Context of Online Learning: A Literature Review,International Journal of Information and Education Technology,2023-05-03,,,en,Keterampilan presentasi dianggap sebagai keterampilan penting di tempat kerja di mana kemampuan untuk memberikan presentasi yang mengesankan diperlukan sehingga perlu untuk mengevaluasi bagaimana presentasi dilakukan untuk mengembangkan dan meningkatkan keterampilan presentasi yang bertujuan untuk menentukan evaluasi apa yang dapat digunakan untuk digunakan untuk digunakan untuk digunakan untuk digunakan untuk digunakan untuk digunakan untuk digunakan untuk digunakan untuk digunakan untuk evaluasi apa.Mengevaluasi Presentasi Mahasiswa dalam Konteks Online Belajar Penelitian ini dilakukan dengan menggunakan tinjauan literatur sistematis SLR dan pendekatan pemetaan proses mengidentifikasi pengkategorikan analisis mengevaluasi dan menafsirkan artikel yang telah diindeks dalam database yang terkenal dalam jangka waktu 2012-2022 Tinjauan LiteraturDalam penelitian ini ditinjau berdasarkan database Scopus sebagai sumber utama hasilnya menunjukkan bahwa evaluasi guru evaluasi penilaian penilaian mandiri dan tes formatif dapat digunakan secara efektif untuk mengevaluasi presentasi online menggunakan video rapat online langsung platform online media sosial dan aplikasi gamebened The Game the the The GameTemuan diharapkan berguna dalam mengembangkan keterampilan presentasi lisan siswa dan keterampilan yang dapat ditransfer sehubungan dengan temuan ini artikel ini juga menawarkan sejumlah implikasi dan rekomendasi untuk istilah penelitian lebih lanjut.
274,['FMIPA2'],the effects of synbiotics and various herbs during the photobacterium damselae challenge test on the histopathology of seabass lates calcarifer internal organs,seabass lates calcarifer is a widely distributed species with high economic potential in fish culture however death in the cultivation of seabass is often caused by photobacterium damselae bacteria fish can be protected from disease by providing the feed with synbiotics and natural herbal substances the study examines the internal histological organs of seabass exposed to p damselae to determine the impact of administering synbiotics and various herbs the study was carried out at the lampung marine aquaculture and fishery center with a completely randomized design method consisting of 5 treatments and 4 replications the treatments included commercial feed control commercial feed synbiotics control synbiotics commercial feed some herbs herbs and commercial feed herbs synbiotics mixed which was given to seabass fry with a mean length of 7.7 0.8 cm the challenge test was conducted by infecting the fish with p damselae bacteria through intraperitoneal injection the results indicated that the mixed treatment maintained the lowest mortality rate during the challenge test with p damselae meanwhile internal organ histopathology observations in each treatment showed no differences according to histological findings all treatments resulted in organ necrosis congestion hemorrhaging melanomacrophage centers mmcs inclusion bodies and fat degradation clinical symptoms appear in fish such as flaking on the caudal and anal fin body and abdomen necrosis with red spots loose scales and distended head and abdomen,['Q1'],AACL Bioflux,,2023,,,en,"Seabass Lates Calcarifer adalah spesies yang didistribusikan secara luas dengan potensi ekonomi yang tinggi dalam kultur ikan namun kematian dalam budidaya seabass sering disebabkan oleh fotobacterium damselae bakteri ikan dapat dilindungi dari penyakit dengan memberikan pakan dengan sindiotik dan zat herbal alami penelitian ini meneliti internalOrgan histologis seabass yang terpapar P Damselae untuk menentukan dampak pemberian sinbiotik dan berbagai herbal penelitian ini dilakukan di Lampung Marine Aquaculture dan Fishery Center dengan metode desain yang sepenuhnya acak yang terdiri dari 5 perawatan dan 4 replikasi. Perawatan termasuk kontrol umpan komersial komersialSynbiotics Control Commercial Synbiotics Commercial Feed beberapa ramuan ramuan dan rempah -rempah komersial Synbiotik yang dicampur yang diberikan kepada seabass goreng dengan panjang rata -rata 7,7 cm uji tantangan dilakukan dengan menginfeksi ikan dengan bakteri P Damsela melalui injeksi intraperitoneal Hasilnya menunjukkan hal ituPerawatan campuran mempertahankan tingkat kematian terendah selama tes tantangan dengan P Damselae sementara itu pengamatan histopatologi organ internal pada setiap pengobatan tidak menunjukkan perbedaan menurut temuan histologis semua perawatan yang mengakibatkan nekrosis organ nekrosis kemacetan pelanomakrofagus melanomacrophage.Ikan seperti mengelupas pada tubuh sirip ekor dan anal dan nekrosis perut dengan bintik -bintik merah yang longgar dan kepala dan perut buncit"
275,['FK1'],regression modeling of afterbirth child health status to stunting events in way kanan district lampung province indonesia,all children have the right to a decent living including their health status growing and developing the government has made various efforts to improve maternal and child health through immunization programs maternal child health services and nutrition improvement programs several determinants interact with stunting the health status of children is very important and infectious diseases are straightforward to transmit this infection is very contagious and infects the body of malnourished children and sick children will reduce their appetite this study case aims to explain the effect of modelling the health status of children under two years old on the incidence of stunting the descriptive analytic method uses a casecontrol design with the main population in this study being toddlers aged 2-3 years uses multiple logistic regression tests in the health status of children aged less than two years old the most influential variables were the status of completeness of immunization or 104 and the following order of clean living behavior at the household level or 33 complementary feeding or 23 the tradition of leaving children or 10 birth weight or 9 active in integrated healthcare center or 8 knowledge of using mch handbooks or 5 age to stop breastfeeding or 4 gestational age or 4 and length of birth or 3 in the model equation the variable of immunization status is the variable that has the most significant influence on the incidence of stunting immunization protects not only individuals but also the broader community through the benefits of herd immunity all factors related to the health status of children under two years of age and knowledge of mothers during pregnancy are associated with using maternalchild health books and a history of anemia during pregnancy so children in way kanan have experience with 99.9% chance of reduction in stunting,"['RA0421', 'RJ101']",Malaysian Journal of Public Health Medicine,Malaysian Journal of Public Health Medicine,2023-06-02,,,en,"Semua anak memiliki hak untuk hidup yang layak termasuk status kesehatan mereka yang tumbuh dan mengembangkan pemerintah telah melakukan berbagai upaya untuk meningkatkan kesehatan ibu dan anak melalui program imunisasi layanan kesehatan anak ibu dan program peningkatan nutrisi Beberapa penentu berinteraksi dengan stocking status kesehatan anak -anak adalahPenyakit yang sangat penting dan menular secara langsung untuk mentransmisikan infeksi ini sangat menular dan menginfeksi tubuh anak -anak yang kekurangan gizi dan anak -anak yang sakit akan mengurangi selera mereka, kasus studi ini bertujuan untuk menjelaskan efek dari pemodelan status kesehatan anak -anak di bawah dua tahun pada kejadian tersebut pada kejadian tersebut pada kejadian tersebut pada kejadian tersebut pada kejadian tersebut pada kejadian tersebut pada kejadian tersebut pada kejadian tersebut pada kejadian tersebut pada kejadian tersebut pada kejadian tersebut pada kejadian tersebut.Yang Memuruk Metode analitik deskriptif menggunakan desain casecontrol dengan populasi utama dalam penelitian ini adalah balita berusia 2-3 tahun menggunakan beberapa tes regresi logistik dalam status kesehatan anak-anak berusia kurang dari dua tahun, variabel yang paling berpengaruh adalah status kelengkapan kelengkapanImunisasi atau 104 dan urutan perilaku hidup bersih berikut di tingkat rumah tangga atau 33 pemberian makan komplementer atau 23 tradisi meninggalkan anak -anak atau 10 berat lahir atau 9 aktif di pusat perawatan kesehatan terintegrasi atau 8 pengetahuan menggunakan buku pegangan MCH atau 5 usia untuk berhenti untuk berhentiMenyusui atau 4 usia kehamilan atau 4 dan panjang kelahiran atau 3 dalam persamaan model Variabel status imunisasi adalah variabel yang memiliki pengaruh paling signifikan terhadap insiden pengekangan imunisasi melindungi tidak hanya individu tetapi juga komunitas yang lebih luas melalui manfaat dariKekejaman Kekejaman Semua faktor yang berkaitan dengan status kesehatan anak -anak di bawah usia dua tahun dan pengetahuan ibu selama kehamilan dikaitkan dengan menggunakan buku kesehatan maternalchild dan riwayat anemia selama kehamilan sehingga anak -anak dengan cara Kanan memiliki pengalaman dengan 99,9% peluang pengurangan dalamStunting"
276,['FMIPA2'],indonesian medicinal plants that have the potential to affect testicular function a review,the testes are two glandular organs in the male reproductive system responsible for producing gametes called sperm and synthesizing androgen hormone called testosterone the two functions of the testes are used as parameters for fertility and sexual performance in males this paper presents the results of research to find plantderived ingredients that are potential to treat disorders related to testicular function carried out in indonesia in the last two decades the inclusions criteria of the papers compiled are containing the results of research conducted in indonesia by indonesian researchers have been published both in national and international journals that can be accessed using google search engine the results indicated there are numerous plant species that were revealed to have potentials to be developed as contraceptive or antifertility agent profertility ingredient and sexual activity enhancer herbs in males given fertility infertility and sexual behavior in males are all determined by the function of testes it can be concluded that the indonesian medicinal plants studied are containing active substance that have an effect on the testes,['QL'],"GSC Advanced Research and Reviews, 2023, 14(03), 163–172",GSC Advanced Research and Reviews,2023-03-17,,,en,Testis adalah dua organ kelenjar dalam sistem reproduksi pria yang bertanggung jawab untuk memproduksi gamet yang disebut sperma dan mensintesis hormon androgen yang disebut testosteron. Dua fungsi testis digunakan sebagai parameter untuk kesuburan dan kinerja seksual pada pria makalah ini menyajikan hasil penelitian untuk menemukan tanaman yang ditanami tanaman yang ditanami tanaman.Bahan -bahan yang berpotensi mengobati gangguan yang terkait dengan fungsi testis yang dilakukan di Indonesia dalam dua dekade terakhir kriteria inklusi makalah yang dikumpulkan berisi hasil penelitian yang dilakukan di Indonesia oleh para peneliti Indonesia telah diterbitkan baik di jurnal nasional maupun internasional yang CAN CAN yang dapat di Indonesia telah diterbitkan baik di jurnal nasional maupun internasional yang CAN yang dapat di Indonesia telah diterbitkan baik di jurnal nasional maupun internasional yang CAN yang dapat di Indonesia telah diterbitkan baik di nasional maupun internasional yang CAN yang dapat diterbitkan baik di nasional maupun internasional yang CAN yang dapat diterbitkan baik di nasional maupun internasional yang CAN yang dapat diterbitkan baik di nasional maupun internasional yang CAN yang bisa di Indonesia baik di nasional maupun internasional yang CAN Nasional dan internasionalDiakses menggunakan mesin pencari Google Hasil yang menunjukkan ada banyak spesies tanaman yang terungkap memiliki potensi untuk dikembangkan sebagai bahan profertilitas kontrasepsi atau antifertilitas agen dan aktivitas seksual herbal penambah pada laki -laki yang diberikan infertilitas kesuburan dan perilaku seksual pada laki -laki semuanya ditentukan oleh tersebutFungsi tes dapat disimpulkan bahwa tanaman obat Indonesia yang diteliti mengandung zat aktif yang memiliki efek pada testis
277,['FP5'],perubahan sifat fisis dan mekanis pelet bambu andong gigantochloa pseudoarundinaceae setelah perlakuan torefaksi,torrefaction has been well known to improve the properties of various biomass pellets however the study on torrefaction of andong bamboo pellet is still limited this study aimed to evaluate the changes in the physical and mechanical properties of andong bamboo gigantochloa pseudoarundinaceae pellets resulting from torrefaction the pellets were torrefied at 200 c 240 c and 280 c using an electric furnace for 50 min the physical properties analyzed were color moisture content density water adsorption and resistance to water immersion a compressive strength test examined the mechanical property the results showed that the color of bamboo pellets torrefied at 200 c 240 c and 280 c were changed showing overall color change e values of more than 12 the lightness l of the pellet remarkably decreased with the increase of torrefaction temperature in other words the pellet became darker with increasing temperature the yellow blue chromaticity b was also decreased with increasing the torrefaction temperature however the red green chromaticity a increased at 200 but decreased at 240 and 280 moisture content and pellet density decreased with increasing torrefaction temperature the pellets water adsorption decreased as the torrefaction temperatures increased at 200 240 and 280 the results also showed that the torrefied pellets were more resistant to water immersion than the control pellet as they could maintain their original form even after 24 h immersion test the compressive strength decreased as increasing the temperature the torrefaction temperature affected and improved the properties of andong bamboo pellets,"['S1', 'SD']",Agrointek: Jurnal Teknologi Industri Pertanian,"Department of Agroindustrial Technology, Faculty of Agriculture, University of Trunojoyo",2023-02,,,en,"Torrefaction telah diketahui untuk meningkatkan sifat -sifat berbagai pelet biomassa namun studi tentang torrefaction dari andong bambu pelet masih terbatas penelitian ini yang bertujuan untuk mengevaluasi perubahan dalam sifat fisik dan mekanik pelet dan pseong gigantochloa.Torrefied pada 200 C 240 C dan 280 C Menggunakan tungku listrik selama 50 menit sifat fisik yang dianalisis adalah adsorpsi air kepadatan kadar air dan resistensi terhadap perendaman air. Tes kekuatan tekan memeriksa sifat mekanik hasilnya menunjukkan bahwa warna pelet bambu yang di -torrefiedPada 200 C 240 C dan 280 C diubah menunjukkan perubahan warna secara keseluruhan lebih dari 12 cahaya let yang sangat menurun dengan peningkatan suhu torrefaction dengan kata lain pelet menjadi lebih gelap dengan meningkatnya suhu kromatik biru kuning B adalahJuga menurun dengan meningkatnya suhu torrefaction Namun, kromatik hijau merah A meningkat pada 200 tetapi menurun pada 240 dan 280 kadar air dan kepadatan pelet menurun dengan meningkatnya suhu torrefaction, adsorpsi air pelet juga menurun karena suhu torrefaksi meningkat pada 200 240 dan 280 hasilnya juga menurunnya suhu torrefaction pada 200 240 dan 280.menunjukkan bahwa pelet torrefied lebih tahan terhadap perendaman air daripada pelet kontrol karena mereka dapat mempertahankan bentuk aslinya bahkan setelah uji perendaman 24 jam, kekuatan tekan menurun karena meningkatkan suhu suhu torrefaction terkena"
278,['FKIP16'],multimediabased learning media in increasing spss student learning independence,students in carrying out the preparation of the final project still often experience difficulties both in terms of data processing and interpretation of research data the difficulties experienced by these students are due to lack of experience in conducting research and students are not fully aware of the media and operate the media that can assist in processing research data this study aims to increase the use of spss learning multimedia for student learning independence and to determine the effectiveness of spss learning multimedia in terms of increasing student learning independence the type of research that will be carried out is a quasiexperimental research method this research was conducted on fourth semester students at the university of lampung the results showed that the pre test results were 51.09 while the post test results were 81.25 so it can be analyzed that there was an increase of 30.16 in student learning independence,['L1'],,Atlantis Press,2023-05-02,,,en,"Siswa dalam melaksanakan persiapan proyek akhir masih sering mengalami kesulitan baik dalam hal pemrosesan data dan interpretasi data penelitian kesulitan yang dialami oleh siswa ini adalah karena kurangnya pengalaman dalam melakukan penelitian dan siswa tidak sepenuhnya menyadari media danmengoperasikan media yang dapat membantu dalam memproses data penelitian penelitian ini bertujuan untuk meningkatkan penggunaan multimedia pembelajaran SPSS untuk kemandirian pembelajaran siswa dan untuk menentukan efektivitas Multimedia Pembelajaran SPSS dalam hal meningkatkan kemandirian pembelajaran siswa jenis penelitian yang akan dilakukanadalah metode penelitian semueksperimental yang dilakukan penelitian ini pada siswa semester keempat di University of Lampung hasil menunjukkan bahwa hasil tes pra adalah 51,09 sedangkan hasil tes pasca adalah 81,25 sehingga dapat dianalisis bahwa ada peningkatan 30,16 dalam pembelajaran siswa siswakemerdekaan"
279,['FP2'],evaluation of snpbased markers utilization for resistance to fall armyworm spodoptera frugiperda on eight corn varieties,the aim of the study was to compare responses of different corn varieties to the fall armyworm spodoptera frugiperda j e smith lepidoptera noctuidae attack and to map patterns of single nucleotide polymorphism of the rga genes the study consisted of two activities i e the field experiment to observe corn damage intensity and the laboratory observation to study the snp pattern field experiment was conducted to compare eight corn varieties set in randomized block design with 3 replications damage intensity of the corn due to s frugiperda attack was observed on the field and the corn samples were analyzed in the laboratory to examine the rga resistance gen analogue which contained single nucleotide polymorphism snp the results from the field and the laboratory analysis showed that the response of bisi 321 variety to s frugiperda attack was better than the other tested varieties based on the electrophoresis of the pcr results with the snp2 mnbs alt primer samples of corn varieties coded as v1 pertiwi 5 v3 p-36 v6 nk super v7 exotic and v8 local produced amplicons with the size of 150 bp the samples that did not have amplification were v2 nk7328 v4 bisi 321 and v5 bisi 18 there is a possibility that the amplification results may indicate some degrees of tolerance clusters of corn varieties to s frugiperda attack further validation is required to apply the snpbased markers of corn to develop tolerant or resistant varieties,['S1'],Natural and Life Sciences Communications,Chiang Mai University,2023-04-07,,,en,Tujuan dari penelitian ini adalah untuk membandingkan respons varietas jagung yang berbeda dengan cacing Angkatan Darat Spodoptera Frugiperda J E Smith Lepidoptera Noctuidae Attack dan untuk memetakan pola polimorfisme nukleotida tunggal dari gen RGA yang terdiri dari dua kegiatan yang terdiri dari dua kegiatan untuk mengamati kerusakan jagung yang terdiri dari dua kegiatan yang terdiri dari kerusakan jagung yang terdiri dari dua kegiatan untuk mengamati kerusakan jagung.Intensitas dan pengamatan laboratorium untuk mempelajari eksperimen bidang pola SNP dilakukan untuk membandingkan delapan varietas jagung yang ditetapkan dalam desain blok acak dengan 3 replikasi kerusakan intensitas jagung karena serangan s frugiperda diamati di lapangan dan sampel jagung dianalisis dalamLaboratorium untuk memeriksa analog resistensi RGA yang mengandung polimorfisme nukleotida tunggal SNP hasil dari lapangan dan analisis laboratorium menunjukkan bahwa respons varietas BISI 321 terhadap serangan frugiperda S lebih baik daripada varietas yang diuji berdasarkan elektroforesis dari hasil PCR PCR lebih baik daripada varietas yang diuji berdasarkan elektroforesis PCR PCR lebih baik daripada elektroforesis PCR PCR lebih baik berdasarkan elektroforesis PCR PCR lebih baik berdasarkan elektroforesis PCR PCR lebih baik berdasarkan elektroforesis PCR PCR lebihDengan sampel primer alt snp2 mnbs dari varietas jagung yang dikodekan sebagai v1 pertiwi 5 v3 p-36 v6 nk super v7 eksotis dan v8 lokal diproduksi amplikon dengan ukuran 150 bp sampel yang tidak memiliki amplifikasi adalah V2 NK7328 V4 bisi 321 dan V5.BISI 18 Ada kemungkinan bahwa hasil amplifikasi dapat menunjukkan beberapa derajat kelompok toleransi varietas jagung untuk serangan frugiperda yang lebih lanjut diperlukan untuk menerapkan penanda jagung berbasis SNP untuk mengembangkan varietas yang toleran atau resisten
280,['FP25'],evaluation of snpbased markers utilization for resistance to fall armyworm spodoptera frugiperda on eight corn varieties,the aim of the study was to compare responses of different corn varieties to the fall armyworm spodoptera frugiperda j e smith lepidoptera noctuidae attack and to map patterns of single nucleotide polymorphism of the rga genes the study consisted of two activities i e the field experiment to observe corn damage intensity and the laboratory observation to study the snp pattern field experiment was conducted to compare eight corn varieties set in randomized block design with 3 replications damage intensity of the corn due to s frugiperda attack was observed on the field and the corn samples were analyzed in the laboratory to examine the rga resistance gen analogue which contained single nucleotide polymorphism snp the results from the field and the laboratory analysis showed that the response of bisi 321 variety to s frugiperda attack was better than the other tested varieties based on the electrophoresis of the pcr results with the snp2 mnbs alt primer samples of corn varieties coded as v1 pertiwi 5 v3 p-36 v6 nk super v7 exotic and v8 local produced amplicons with the size of 150 bp the samples that did not have amplification were v2 nk7328 v4 bisi 321 and v5 bisi 18 there is a possibility that the amplification results may indicate some degrees of tolerance clusters of corn varieties to s frugiperda attack further validation is required to apply the snpbased markers of corn to develop tolerant or resistant varieties,['S1'],Natural and Life Sciences Communications,2822-0838,2023-04-01,,,en,Tujuan dari penelitian ini adalah untuk membandingkan respons varietas jagung yang berbeda dengan cacing Angkatan Darat Spodoptera Frugiperda J E Smith Lepidoptera Noctuidae Attack dan untuk memetakan pola polimorfisme nukleotida tunggal dari gen RGA yang terdiri dari dua kegiatan yang terdiri dari dua kegiatan untuk mengamati kerusakan jagung yang terdiri dari dua kegiatan yang terdiri dari kerusakan jagung yang terdiri dari dua kegiatan untuk mengamati kerusakan jagung.Intensitas dan pengamatan laboratorium untuk mempelajari eksperimen bidang pola SNP dilakukan untuk membandingkan delapan varietas jagung yang ditetapkan dalam desain blok acak dengan 3 replikasi kerusakan intensitas jagung karena serangan s frugiperda diamati di lapangan dan sampel jagung dianalisis dalamLaboratorium untuk memeriksa analog resistensi RGA yang mengandung polimorfisme nukleotida tunggal SNP hasil dari lapangan dan analisis laboratorium menunjukkan bahwa respons varietas BISI 321 terhadap serangan frugiperda S lebih baik daripada varietas yang diuji berdasarkan elektroforesis dari hasil PCR PCR lebih baik daripada varietas yang diuji berdasarkan elektroforesis PCR PCR lebih baik daripada elektroforesis PCR PCR lebih baik berdasarkan elektroforesis PCR PCR lebih baik berdasarkan elektroforesis PCR PCR lebih baik berdasarkan elektroforesis PCR PCR lebihDengan sampel primer alt snp2 mnbs dari varietas jagung yang dikodekan sebagai v1 pertiwi 5 v3 p-36 v6 nk super v7 eksotis dan v8 lokal diproduksi amplikon dengan ukuran 150 bp sampel yang tidak memiliki amplifikasi adalah V2 NK7328 V4 bisi 321 dan V5.BISI 18 Ada kemungkinan bahwa hasil amplifikasi dapat menunjukkan beberapa derajat kelompok toleransi varietas jagung untuk serangan frugiperda yang lebih lanjut diperlukan untuk menerapkan penanda jagung berbasis SNP untuk mengembangkan varietas yang toleran atau resisten
281,['FP5'],identification of honey bee feed sources in the omah tawon mataram otm cultivation area,the honey bee farming business has a great opportunity to be developed at this time cultivation activities can be carried out in yards gardens and even in the forest the main problem in beekeeping is the availability of feed sources it is important for omah tawon mataram otm as a newly established beekeeper to pay attention to the availability of feed sources at all times for this reason in this study an analysis was carryout of the availability of feed sources at the omah tawon mataram honey bee cultivation site the research was carried out at otm honey beekeeping location in augustnovember 2021 the research data collected was to identify the types of plants for honey bees feed identification of food for honey bees is carried out through direct data collection in the field followed by a literature study the flowering time of plants was carried out through literature studies and analyzed descriptively the results showed that of the 26 species of plants in the location 17 species became a source of food for honey bees 1 species from the families arecaceae euphorbiaceae meliaceae anacardiaceae apocynaceae lythraceae and musaceae 2 species from verbenaceae 3 species from malvaceae and 5 species from fabaceae various types of feed sources have different flowering periods that affect the availability of feed sources potential sources of food for honey bees in otm such as bungur petai waru pulai banana teak sengon durian rubber tree sonokeling jengkol suren and mango only flower in certain months however there are several food sources available throughout the month namely laban coconut petai cina and cacao based on the results of this study it can be seen that otm has sufficient potential as a source of feed so it has the potential to be developed as a location for honey bee cultivation,['SD'],,,2023-01-29,,,en,"Bisnis pertanian lebah madu memiliki peluang besar untuk dikembangkan pada saat ini kegiatan budidaya dapat dilakukan di kebun yard dan bahkan di hutan masalah utama dalam perlebahan adalah ketersediaan sumber pakan yang penting bagi Omah Tawon Mataram OTM sebagai aPeternak lebah yang baru didirikan untuk memperhatikan ketersediaan sumber pakan setiap saat karena alasan ini dalam penelitian ini analisis adalah membawa ketersediaan sumber pakan di situs budidaya lebah madu Omah Tawon Mataram.Pada bulan Agustus 2021 data penelitian yang dikumpulkan adalah untuk mengidentifikasi jenis tanaman untuk identifikasi pakan lebah madu makanan untuk lebah madu dilakukan melalui pengumpulan data langsung di lapangan diikuti oleh studi literatur, waktu berbunga tanaman dilakukan melalui studi literaturdan dianalisis secara deskriptif hasilnya menunjukkan bahwa dari 26 spesies tanaman di lokasi 17 spesies menjadi sumber makanan untuk lebah madu 1 spesies dari keluarga arecaceae Euphorbiaceae Meliaceae Anacardiaceae Apocynaceae Lythraceae dan spesies Musaceae 2 dari spesies Verbenaceae 3 dari Malvaceae dan 5 spesies dari Verbenaceae dari Malvaceae dan 5Dari Fabaceae Berbagai jenis sumber pakan memiliki periode berbunga yang berbeda yang mempengaruhi ketersediaan sumber pakan sumber makanan potensial untuk lebah madu di OTM seperti bungur petai waru pulai pisang jati sengon durian pohon karet sonokeling jengkol suren dan mangga hanya berbunga pada bulan -bulan tertentu namun tertentu namun berbunga tertentuAda beberapa sumber makanan yang tersedia sepanjang bulan yaitu Laban Coconut Petai Cina dan Kakao berdasarkan hasil penelitian ini dapat dilihat bahwa OTM memiliki potensi yang cukup sebagai sumber pakan sehingga memiliki potensi untuk dikembangkan sebagai lokasi untuk madu madubudidaya lebah"
282,['FKIP11'],pengembangan bahan ajar model discovery learning menggunakan media digital di sma n 1 terbanggi besar,the teacher as the driving force and executor in student learning is required to have the ability to create develop implement and evaluate every teaching and learning process in the classroom the lack of interesting variations of learning media causes students to feel bored and learning seems monotonous so that in the end students do not focus on learning this study aims to determine the effectiveness development of teaching materials for discovery learning models using digital media at sma negeri 1 terbanggi besar this research method is a quantitative research this type of research is a quasiexperimental research using the results of the pretest and posttest the population used is students of class xi social sciences totaling 30 students the results of the research show that the effectiveness of discovery learning model teaching materials using digital media can be said to be quite effective as a learning medium in sma negeri 1terbanggi besar with the calculation results above it is known that the pretest and posttest values the n gain score is 0.64 with the medium category while the percentage value is 64.00% with a fairly effective interpretation,['L1'],Jurnal Teknologi Pendidikan: Jurnal Penelitian dan Pengembangan Pembelajaran,"rogram Studi Teknologi Pendidikan, Fakultas Ilmu Pendidikan dan Psikologi (FIPP) Universitas Pendidikan Mandalika (UNDIKMA)",2023-01,,,en,"Guru sebagai kekuatan pendorong dan pelaksana dalam pembelajaran siswa diharuskan memiliki kemampuan untuk menciptakan pengembangan implement dan mengevaluasi setiap proses pengajaran dan pembelajaran di kelas kurangnya variasi yang menarik dari pembelajaran media menyebabkan siswa merasa bosan dan belajar tampaknya monoton sehingga bahwaPada akhirnya siswa tidak fokus pada pembelajaran penelitian ini bertujuan untuk menentukan pengembangan efektivitas bahan pengajaran untuk model pembelajaran penemuan menggunakan media digital di SMA Negeri 1 Terbanggi Besar Metode Penelitian Ini adalah penelitian kuantitatif jenis penelitian ini adalah penelitian quasixperimental menggunakan menggunakanHasil dari pretest dan posttest populasi yang digunakan adalah siswa dari ilmu sosial kelas XI dengan total 30 siswa hasil penelitian menunjukkan bahwa efektivitas model pembelajaran penemuan materi pengajaran menggunakan media digital dapat dikatakan cukup efektif sebagai media pembelajaran di SMANegeri 1terbanggi Besar dengan hasil perhitungan di atas diketahui bahwa nilai pretest dan posttest skor gain n adalah 0,64 dengan kategori medium sedangkan nilai persentase adalah 64,00% dengan interpretasi yang cukup efektif"
